"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","selection","rt","flip","participant","subject","finalEarnings","accuracy"
"8812",85,1,-0.56,0.96,1,1,0.4,21.74,"['f']",8.5168540684972,NA,13,13,21.82,0.81
"8912",86,1,0.76,0.42,1,1,1.18,22.92,"['f']",1.80020783733562,NA,13,13,21.82,0.81
"9012",87,1,0.76,0.18,1,1,0.94,23.86,"['f']",1.38355225899431,NA,13,13,21.82,0.81
"9116",88,0,-0.36,0.1,1,1,-0.26,23.6,"['f']",4.28357736808903,NA,13,13,21.82,0.81
"9214",89,1,-0.96,0.88,1,1,-0.08,23.6,"['j']",1.36687248794624,NA,13,13,21.82,0.81
"9312",90,1,-0.52,-0.3,1,1,-0.82,23.6,"['j']",4.20020343866054,NA,13,13,21.82,0.81
"9412",91,0,0.64,-0.56,1,1,0.08,23.52,"['j']",3.75019491623243,NA,13,13,21.82,0.81
"9512",92,0,-0.34,0.02,1,1,-0.32,23.2,"['f']",6.65005764095622,NA,13,13,21.82,0.81
"9612",93,0,-0.34,0.14,1,1,-0.2,23,"['f']",5.10019995637776,NA,13,13,21.82,0.81
"9712",94,1,-0.46,0.5,1,1,0.04,23.04,"['f']",2.33350928028449,NA,13,13,21.82,0.81
"9812",95,1,-0.5,-0.1,1,1,-0.6,23.04,"['j']",3.966861857818,NA,13,13,21.82,0.81
"9912",96,1,-0.38,-0.98,1,1,-1.36,23.04,"['j']",2.90020948684105,NA,13,13,21.82,0.81
"10012",97,0,-0.92,0.84,1,1,-0.08,22.96,"['f']",8.51686433206851,NA,13,13,21.82,0.81
"10113",98,0,0.66,-0.1,1,1,0.56,22.4,"['j']",5.2501782379295,NA,13,13,21.82,0.81
"10212",99,0,0.74,-0.46,1,1,0.28,22.12,"['j']",5.78350717258945,NA,13,13,21.82,0.81
"10312",100,0,-0.08,-0.22,1,1,-0.3,21.82,"['f']",8.61669553296088,NA,13,13,21.82,0.81
"470",1,0,0,-0.2,1,1,-0.2,-0.2,"['f']",8.15045388981889,NA,14,14,11.12,0.69
"570",2,1,-0.78,-0.9,1,1,-1.68,-0.2,"['j']",5.0668751156918,NA,14,14,11.12,0.69
"670",3,1,0.22,0.38,1,1,0.6,0.4,"['f']",3.3168841879924,NA,14,14,11.12,0.69
"770",4,1,-0.68,-0.52,1,1,-1.2,0.4,"['j']",1.38370505318017,NA,14,14,11.12,0.69
"870",5,1,0.58,0.32,1,1,0.9,1.3,"['f']",1.33353872771477,NA,14,14,11.12,0.69
"970",6,1,-0.52,-0.2,1,1,-0.72,1.3,"['j']",1.43367453726751,NA,14,14,11.12,0.69
"1042",7,0,0.32,-0.9,1,1,-0.58,0.72,"['f']",1.35036481634597,NA,14,14,11.12,0.69
"1113",8,1,-0.68,-0.16,1,1,-0.84,0.72,"['j']",1.40021810170947,NA,14,14,11.12,0.69
"1213",9,1,0.88,0.4,1,1,1.28,2,"['f']",1.90021095383781,NA,14,14,11.12,0.69
"1313",10,0,0.3,-0.32,1,1,-0.02,1.98,"['f']",2.26686118650832,NA,14,14,11.12,0.69
"1413",11,1,0.44,0.44,1,1,0.88,2.86,"['f']",6.88353771968104,NA,14,14,11.12,0.69
"1513",12,1,0.86,-0.82,1,1,0.04,2.9,"['f']",0.866871450118197,NA,14,14,11.12,0.69
"1613",13,1,-0.26,-0.06,1,1,-0.32,2.9,"['j']",0.433700929406768,NA,14,14,11.12,0.69
"1713",14,1,0.08,-0.02,1,1,0.06,2.96,"['f']",1.08343618325671,NA,14,14,11.12,0.69
"1813",15,1,0.9,0.72,1,1,1.62,4.58,"['f']",0.733540560500842,NA,14,14,11.12,0.69
"1913",16,1,-0.74,-0.92,1,1,-1.66,4.58,"['j']",0.533667755953502,NA,14,14,11.12,0.69
"2013",17,1,-0.8,-0.94,1,1,-1.74,4.58,"['j']",0.700050035098684,NA,14,14,11.12,0.69
"2113",18,1,-0.78,-0.26,1,1,-1.04,4.58,"['j']",0.766874199300219,NA,14,14,11.12,0.69
"2213",19,1,-0.52,-0.36,1,1,-0.88,4.58,"['j']",0.666871450121107,NA,14,14,11.12,0.69
"2313",20,1,-0.32,-0.68,1,1,-1,4.58,"['j']",0.716868426017754,NA,14,14,11.12,0.69
"2413",21,1,0.28,0.4,1,1,0.68,5.26,"['f']",0.733470914579812,NA,14,14,11.12,0.69
"2513",22,1,0.78,0.52,1,1,1.3,6.56,"['f']",1.16686650159318,NA,14,14,11.12,0.69
"2613",23,0,-0.16,-0.88,1,1,-1.04,5.52,"['f']",0.733726771708461,NA,14,14,11.12,0.69
"2713",24,1,-0.66,-0.78,1,1,-1.44,5.52,"['j']",0.93353286279671,NA,14,14,11.12,0.69
"2813",25,0,0.72,-0.92,1,1,-0.2,5.32,"['f']",0.783549266245245,NA,14,14,11.12,0.69
"2913",26,1,0.06,0.86,1,1,0.92,6.24,"['f']",1.45020114842555,NA,14,14,11.12,0.69
"3013",27,0,-0.42,0.68,1,1,0.26,5.98,"['j']",4.90020215645927,NA,14,14,11.12,0.69
"3113",28,0,-0.7,0.8,1,1,0.1,5.88,"['j']",0.933734835973155,NA,14,14,11.12,0.69
"3213",29,1,-0.48,-0.1,1,1,-0.58,5.88,"['j']",1.60041494308462,NA,14,14,11.12,0.69
"3313",30,1,-0.74,0.46,1,1,-0.28,5.88,"['j']",1.21686421060804,NA,14,14,11.12,0.69
"3413",31,1,0.14,0.08,1,1,0.22,6.1,"['f']",1.85020774645818,NA,14,14,11.12,0.69
"3513",32,0,-0.34,0.4,1,1,0.06,6.04,"['j']",3.16690499013202,NA,14,14,11.12,0.69
"3613",33,1,-0.48,-0.1,1,1,-0.58,6.04,"['j']",0.716871358479693,NA,14,14,11.12,0.69
"3713",34,1,0.66,0.14,1,1,0.8,6.84,"['f']",0.666872183235682,NA,14,14,11.12,0.69
"3813",35,0,0.4,-0.96,1,1,-0.56,6.28,"['f']",3.31686989224909,NA,14,14,11.12,0.69
"3913",36,1,0,-0.74,1,1,-0.74,6.28,"['j']",2.01686274437816,NA,14,14,11.12,0.69
"4013",37,0,0.7,-0.9,1,1,-0.2,6.08,"['f']",1.26686448552937,NA,14,14,11.12,0.69
"4117",38,0,0.3,-0.78,1,1,-0.48,5.6,"['f']",1.45038809274774,NA,14,14,11.12,0.69
"4215",39,0,-0.62,0.74,1,1,0.12,5.48,"['j']",2.43350995295259,NA,14,14,11.12,0.69
"4313",40,0,-0.04,0.64,1,1,0.6,4.88,"['j']",5.6168627443767,NA,14,14,11.12,0.69
"4413",41,1,-0.14,-0.18,1,1,-0.32,4.88,"['j']",2.65019088481495,NA,14,14,11.12,0.69
"4513",42,1,0.52,1,1,1,1.52,6.4,"['f']",3.56686906749383,NA,14,14,11.12,0.69
"4613",43,1,0.98,0.98,1,1,1.96,8.36,"['f']",1.13354459263792,NA,14,14,11.12,0.69
"4713",44,0,0.96,-0.52,1,1,0.44,7.92,"['j']",2.03354550903168,NA,14,14,11.12,0.69
"4813",45,1,0.2,0.48,1,1,0.68,8.6,"['f']",8.93352809754651,NA,14,14,11.12,0.69
"4913",46,0,0.12,0.78,1,1,0.9,7.7,"['j']",5.80019647481822,NA,14,14,11.12,0.69
"5013",47,1,-0.42,-0.56,1,1,-0.98,7.7,"['j']",3.66711997610037,NA,14,14,11.12,0.69
"5117",48,0,0.58,-0.82,1,1,-0.24,7.46,"['f']",1.71687062536512,NA,14,14,11.12,0.69
"5215",49,1,0.12,-0.58,1,1,-0.46,7.46,"['j']",2.36685880388904,NA,14,14,11.12,0.69
"5313",50,1,-0.3,-0.66,1,1,-0.96,7.46,"['j']",1.53354789165314,NA,14,14,11.12,0.69
"5413",51,0,0.42,-0.98,1,1,-0.56,6.9,"['f']",1.41685541323022,NA,14,14,11.12,0.69
"5513",52,1,-1,-0.76,1,1,-1.76,6.9,"['j']",1.58352727279635,NA,14,14,11.12,0.69
"5613",53,1,-0.12,-0.86,1,1,-0.98,6.9,"['j']",1.183552198705,NA,14,14,11.12,0.69
"5713",54,1,-0.54,-0.3,1,1,-0.84,6.9,"['j']",1.10040962799758,NA,14,14,11.12,0.69
"5813",55,1,-0.66,0.08,1,1,-0.58,6.9,"['j']",1.06687254979261,NA,14,14,11.12,0.69
"5913",56,0,-0.22,0.44,1,1,0.22,6.68,"['j']",1.66686081995067,NA,14,14,11.12,0.69
"6013",57,1,0.7,-0.68,1,1,0.02,6.7,"['f']",2.51671190597335,NA,14,14,11.12,0.69
"6117",58,1,1,-0.48,1,1,0.52,7.22,"['f']",2.10020252301547,NA,14,14,11.12,0.69
"6215",59,1,0.38,0.16,1,1,0.54,7.76,"['f']",3.60020417252235,NA,14,14,11.12,0.69
"6313",60,0,0.28,-0.5,1,1,-0.22,7.54,"['f']",2.71687758995904,NA,14,14,11.12,0.69
"6413",61,1,0.2,0.74,1,1,0.94,8.48,"['f']",2.45023597138788,NA,14,14,11.12,0.69
"6513",62,1,-0.56,-0.04,1,1,-0.6,8.48,"['j']",1.00021113711409,NA,14,14,11.12,0.69
"6613",63,1,-0.06,-0.28,1,1,-0.34,8.48,"['j']",1.86708295379503,NA,14,14,11.12,0.69
"6713",64,0,0.44,0.46,1,1,0.9,7.58,"['j']",2.86686998388905,NA,14,14,11.12,0.69
"6813",65,1,-0.56,-0.96,1,1,-1.52,7.58,"['j']",2.05021654383745,NA,14,14,11.12,0.69
"6913",66,1,-0.16,0.38,1,1,0.22,7.8,"['f']",1.35020499727761,NA,14,14,11.12,0.69
"7013",67,1,0.94,-0.86,1,1,0.08,7.88,"['f']",1.10021242006769,NA,14,14,11.12,0.69
"7117",68,1,0.26,1,1,1,1.26,9.14,"['f']",1.50020545547522,NA,14,14,11.12,0.69
"7215",69,0,0.52,-0.92,1,1,-0.4,8.74,"['f']",2.98355036591602,NA,14,14,11.12,0.69
"7313",70,1,-0.38,-0.3,1,1,-0.68,8.74,"['j']",1.38353570361505,NA,14,14,11.12,0.69
"7413",71,1,0.6,0.96,1,1,1.56,10.3,"['f']",0.96686027011674,NA,14,14,11.12,0.69
"7513",72,0,-0.36,0.92,1,1,0.56,9.74,"['j']",1.46687474913779,NA,14,14,11.12,0.69
"7613",73,1,-0.8,-0.72,1,1,-1.52,9.74,"['j']",7.83352644804108,NA,14,14,11.12,0.69
"7713",74,0,-0.02,0.3,1,1,0.28,9.46,"['j']",4.16687309962799,NA,14,14,11.12,0.69
"7813",75,1,-0.36,0.36,1,1,0,9.46,"['j']",1.93375682942496,NA,14,14,11.12,0.69
"7913",76,0,-0.2,0.4,1,1,0.2,9.26,"['j']",1.5335387277155,NA,14,14,11.12,0.69
"8013",77,1,0.04,-0.62,1,1,-0.58,9.26,"['j']",1.40019207612568,NA,14,14,11.12,0.69
"8117",78,1,1,0.22,1,1,1.22,10.48,"['f']",0.916850831261399,NA,14,14,11.12,0.69
"8215",79,0,0.8,-0.54,1,1,0.26,10.22,"['j']",2.61686787618601,NA,14,14,11.12,0.69
"8313",80,1,-0.58,-0.32,1,1,-0.9,10.22,"['j']",0.866709798265219,NA,14,14,11.12,0.69
"8413",81,0,0.44,0.12,1,1,0.56,9.66,"['j']",4.60023166433893,NA,14,14,11.12,0.69
"8513",82,1,0.94,0.08,1,1,1.02,10.68,"['f']",3.41687337454641,NA,14,14,11.12,0.69
"8613",83,1,-0.56,0.44,1,1,-0.12,10.68,"['j']",0.933531030008453,NA,14,14,11.12,0.69
"8713",84,1,-0.96,0.48,1,1,-0.48,10.68,"['j']",1.26686741798767,NA,14,14,11.12,0.69
"8813",85,1,-0.44,0,1,1,-0.44,10.68,"['j']",1.58353533705667,NA,14,14,11.12,0.69
"8913",86,1,0.64,-0.64,1,1,0,10.68,"['f']",1.46686191962362,NA,14,14,11.12,0.69
"9013",87,1,-0.48,-0.78,1,1,-1.26,10.68,"['j']",1.63353744476262,NA,14,14,11.12,0.69
"9117",88,1,0.04,-0.38,1,1,-0.34,10.68,"['j']",1.96686650159609,NA,14,14,11.12,0.69
"9215",89,0,0.48,-0.86,1,1,-0.38,10.3,"['f']",4.53353469557987,NA,14,14,11.12,0.69
"9313",90,0,0.66,0.1,1,1,0.76,9.54,"['j']",1.76687273306743,NA,14,14,11.12,0.69
"9413",91,0,0.64,-0.78,1,1,-0.14,9.4,"['f']",1.53353396246894,NA,14,14,11.12,0.69
"9513",92,1,0.2,0.92,1,1,1.12,10.52,"['f']",1.00020710498211,NA,14,14,11.12,0.69
"9613",93,1,0.32,0.52,1,1,0.84,11.36,"['f']",2.45020628023121,NA,14,14,11.12,0.69
"9713",94,1,0.28,0.46,1,1,0.74,12.1,"['f']",0.866713097282627,NA,14,14,11.12,0.69
"9813",95,1,-0.8,-0.58,1,1,-1.38,12.1,"['j']",1.78353130492542,NA,14,14,11.12,0.69
"9913",96,0,0.18,0.18,1,1,0.36,11.74,"['j']",1.46688537930459,NA,14,14,11.12,0.69
"10013",97,1,-0.18,-0.64,1,1,-0.82,11.74,"['j']",1.41684661584804,NA,14,14,11.12,0.69
"10114",98,1,0.12,-0.26,1,1,-0.14,11.74,"['j']",1.8668659517607,NA,14,14,11.12,0.69
"10213",99,1,-0.08,0,1,1,-0.08,11.74,"['j']",2.26687254979333,NA,14,14,11.12,0.69
"10313",100,0,0.18,0.44,1,1,0.62,11.12,"['j']",4.68352012492323,NA,14,14,11.12,0.69
"480",1,1,0.62,0.32,1,1,0.94,0.94,"['f']",17.1428359384809,NA,15,15,30.2,0.86
"580",2,0,-0.04,0.32,1,1,0.28,0.66,"['j']",14.5456421187228,NA,15,15,30.2,0.86
"680",3,1,-0.28,-0.22,1,1,-0.5,0.66,"['j']",5.86734147518291,NA,15,15,30.2,0.86
"780",4,1,-0.48,-0.98,1,1,-1.46,0.66,"['j']",9.22042399480415,NA,15,15,30.2,0.86
"880",5,1,0,-0.32,1,1,-0.32,0.66,"['j']",9.82397659483104,NA,15,15,30.2,0.86
"980",6,1,0.92,0.68,1,1,1.6,2.26,"['f']",3.89650809427621,NA,15,15,30.2,0.86
"1043",7,1,-0.06,0.66,1,1,0.6,2.86,"['f']",3.38748507430864,NA,15,15,30.2,0.86
"1114",8,1,0.66,0.76,1,1,1.42,4.28,"['f']",4.1630919122108,NA,15,15,30.2,0.86
"1214",9,1,0.72,0.12,1,1,0.84,5.12,"['f']",5.02223965597659,NA,15,15,30.2,0.86
"1314",10,1,-0.04,-0.88,1,1,-0.92,5.12,"['j']",2.29873377253534,NA,15,15,30.2,0.86
"1414",11,1,-0.26,-0.24,1,1,-0.5,5.12,"['j']",2.7555245340227,NA,15,15,30.2,0.86
"1514",12,1,-0.92,0.86,1,1,-0.06,5.12,"['j']",4.86370522517973,NA,15,15,30.2,0.86
"1614",13,1,0,-0.32,1,1,-0.32,5.12,"['j']",3.40798262340104,NA,15,15,30.2,0.86
"1714",14,1,-0.68,-0.38,1,1,-1.06,5.12,"['j']",2.29331455214924,NA,15,15,30.2,0.86
"1814",15,1,0.96,0.92,1,1,1.88,7,"['f']",1.98561244461598,NA,15,15,30.2,0.86
"1914",16,1,-0.4,0.08,1,1,-0.32,7,"['j']",2.69904998386482,NA,15,15,30.2,0.86
"2014",17,0,-0.52,0.62,1,1,0.1,6.9,"['j']",4.2769081598999,NA,15,15,30.2,0.86
"2114",18,1,0.98,0.48,1,1,1.46,8.36,"['f']",2.28034730364016,NA,15,15,30.2,0.86
"2214",19,1,-0.76,0.04,1,1,-0.72,8.36,"['j']",4.26655557404956,NA,15,15,30.2,0.86
"2314",20,1,0.48,0.96,1,1,1.44,9.8,"['f']",2.11271413522263,NA,15,15,30.2,0.86
"2414",21,1,0.44,0.22,1,1,0.66,10.46,"['f']",3.62020297137497,NA,15,15,30.2,0.86
"2514",22,0,0.76,-0.9,1,1,-0.14,10.32,"['f']",4.64522585192753,NA,15,15,30.2,0.86
"2614",23,1,-0.74,-0.16,1,1,-0.9,10.32,"['j']",2.08675499992023,NA,15,15,30.2,0.86
"2714",24,1,-0.44,0.04,1,1,-0.4,10.32,"['j']",3.86822725150341,NA,15,15,30.2,0.86
"2814",25,1,-0.42,-0.54,1,1,-0.96,10.32,"['j']",4.38435030349865,NA,15,15,30.2,0.86
"2914",26,1,-0.56,0.16,1,1,-0.4,10.32,"['j']",2.27857845520339,NA,15,15,30.2,0.86
"3014",27,1,-0.38,0.82,1,1,0.44,10.76,"['f']",3.14510416284611,NA,15,15,30.2,0.86
"3114",28,0,-0.52,0.62,1,1,0.1,10.66,"['j']",11.1706378370691,NA,15,15,30.2,0.86
"3214",29,1,0.86,0.3,1,1,1.16,11.82,"['f']",2.12112630605407,NA,15,15,30.2,0.86
"3314",30,1,0.96,-0.22,1,1,0.74,12.56,"['f']",3.45664924159064,NA,15,15,30.2,0.86
"3414",31,1,-0.88,-0.92,1,1,-1.8,12.56,"['j']",2.59596731401325,NA,15,15,30.2,0.86
"3514",32,1,-0.36,0.98,1,1,0.62,13.18,"['f']",2.93217140793422,NA,15,15,30.2,0.86
"3614",33,0,-0.06,-0.4,1,1,-0.46,12.72,"['f']",22.0119639896475,NA,15,15,30.2,0.86
"3714",34,1,0,-0.7,1,1,-0.7,12.72,"['j']",7.57013016825294,NA,15,15,30.2,0.86
"3814",35,1,0.38,0.08,1,1,0.46,13.18,"['f']",10.6326296799962,NA,15,15,30.2,0.86
"3914",36,1,0.1,-0.6,1,1,-0.5,13.18,"['j']",4.064119929546,NA,15,15,30.2,0.86
"4014",37,1,0.64,-0.16,1,1,0.48,13.66,"['f']",1.84093855031824,NA,15,15,30.2,0.86
"4118",38,1,0.78,0.46,1,1,1.24,14.9,"['f']",2.88069061708302,NA,15,15,30.2,0.86
"4216",39,0,0.26,0.12,1,1,0.38,14.52,"['j']",3.71306195566649,NA,15,15,30.2,0.86
"4314",40,1,0.54,0.34,1,1,0.88,15.4,"['f']",3.40618553107561,NA,15,15,30.2,0.86
"4414",41,1,0.54,-0.16,1,1,0.38,15.78,"['f']",3.49637667007119,NA,15,15,30.2,0.86
"4514",42,1,0.76,-0.04,1,1,0.72,16.5,"['f']",3.4147993151746,NA,15,15,30.2,0.86
"4614",43,1,-0.94,-0.92,1,1,-1.86,16.5,"['j']",2.42544485621693,NA,15,15,30.2,0.86
"4714",44,1,0.04,0.12,1,1,0.16,16.66,"['f']",11.3139172646479,NA,15,15,30.2,0.86
"4814",45,1,0.56,0.4,1,1,0.96,17.62,"['f']",2.51493350368037,NA,15,15,30.2,0.86
"4914",46,1,-0.28,-0.08,1,1,-0.36,17.62,"['j']",9.77539080222778,NA,15,15,30.2,0.86
"5014",47,0,0.08,-0.38,1,1,-0.3,17.32,"['f']",24.7320075933967,NA,15,15,30.2,0.86
"5118",48,1,-0.08,0.8,1,1,0.72,18.04,"['f']",2.44053009566051,NA,15,15,30.2,0.86
"5216",49,1,0.56,0.58,1,1,1.14,19.18,"['f']",2.43577640938383,NA,15,15,30.2,0.86
"5314",50,1,0.2,0.56,1,1,0.76,19.94,"['f']",1.9480267439576,NA,15,15,30.2,0.86
"5414",51,1,-0.38,-0.28,1,1,-0.66,19.94,"['j']",3.78640020864623,NA,15,15,30.2,0.86
"5514",52,1,-0.8,0.4,1,1,-0.4,19.94,"['j']",1.73477879929851,NA,15,15,30.2,0.86
"5614",53,1,-0.14,0.92,1,1,0.78,20.72,"['f']",2.23562671679247,NA,15,15,30.2,0.86
"5714",54,1,0.36,0,1,1,0.36,21.08,"['f']",2.19699028350078,NA,15,15,30.2,0.86
"5814",55,1,-0.98,0.78,1,1,-0.2,21.08,"['j']",9.55635195967625,NA,15,15,30.2,0.86
"5914",56,0,-0.6,-0.38,1,1,-0.98,20.1,"['f']",5.02331292362214,NA,15,15,30.2,0.86
"6014",57,1,0.5,0.52,1,1,1.02,21.12,"['f']",2.19180542727554,NA,15,15,30.2,0.86
"6118",58,1,-0.76,-0.5,1,1,-1.26,21.12,"['j']",2.90413845032162,NA,15,15,30.2,0.86
"6216",59,1,0.12,-0.8,1,1,-0.68,21.12,"['j']",2.57012085378301,NA,15,15,30.2,0.86
"6314",60,0,0.96,-0.98,1,1,-0.02,21.1,"['f']",7.31550583296121,NA,15,15,30.2,0.86
"6414",61,0,-0.54,0.74,1,1,0.2,20.9,"['j']",2.93621509100922,NA,15,15,30.2,0.86
"6514",62,1,-1,-0.98,1,1,-1.98,20.9,"['j']",2.97610567299489,NA,15,15,30.2,0.86
"6614",63,1,-0.56,0.86,1,1,0.3,21.2,"['f']",2.64493019253132,NA,15,15,30.2,0.86
"6714",64,1,-0.7,0.04,1,1,-0.66,21.2,"['j']",3.81537873547859,NA,15,15,30.2,0.86
"6814",65,1,-0.44,-0.08,1,1,-0.52,21.2,"['j']",4.61750207472141,NA,15,15,30.2,0.86
"6914",66,1,-0.82,0.66,1,1,-0.16,21.2,"['j']",2.32503904567056,NA,15,15,30.2,0.86
"7014",67,1,-0.36,-0.52,1,1,-0.88,21.2,"['j']",4.79915713035007,NA,15,15,30.2,0.86
"7118",68,1,0.48,-0.16,1,1,0.32,21.52,"['f']",2.09891038695787,NA,15,15,30.2,0.86
"7216",69,1,0.9,-0.18,1,1,0.72,22.24,"['f']",2.05360419019053,NA,15,15,30.2,0.86
"7314",70,1,-0.52,0.76,1,1,0.24,22.48,"['f']",5.70379375473567,NA,15,15,30.2,0.86
"7414",71,1,0.76,0.68,1,1,1.44,23.92,"['f']",8.85739992800882,NA,15,15,30.2,0.86
"7514",72,1,0.98,-0.44,1,1,0.54,24.46,"['f']",6.77647007921041,NA,15,15,30.2,0.86
"7614",73,1,0.66,0.1,1,1,0.76,25.22,"['f']",1.76308698455614,NA,15,15,30.2,0.86
"7714",74,0,0.24,0.06,1,1,0.3,24.92,"['j']",1.99033187767418,NA,15,15,30.2,0.86
"7814",75,1,0.28,0.5,1,1,0.78,25.7,"['f']",3.4882646656406,NA,15,15,30.2,0.86
"7914",76,1,0.08,0.96,1,1,1.04,26.74,"['f']",1.76929703373025,NA,15,15,30.2,0.86
"8014",77,0,0.24,-0.42,1,1,-0.18,26.56,"['f']",4.33798436009965,NA,15,15,30.2,0.86
"8118",78,1,-0.8,0.28,1,1,-0.52,26.56,"['j']",6.02121055696261,NA,15,15,30.2,0.86
"8216",79,1,-0.28,0.82,1,1,0.54,27.1,"['f']",2.79603648148623,NA,15,15,30.2,0.86
"8314",80,1,0.92,-0.1,1,1,0.82,27.92,"['f']",2.3145593623376,NA,15,15,30.2,0.86
"8414",81,1,0.52,-0.52,1,1,0,27.92,"['f']",4.25648512658881,NA,15,15,30.2,0.86
"8514",82,1,0.86,-0.34,1,1,0.52,28.44,"['f']",5.4442315469787,NA,15,15,30.2,0.86
"8614",83,1,0.4,-0.76,1,1,-0.36,28.44,"['j']",4.90855801744692,NA,15,15,30.2,0.86
"8714",84,1,0.18,-0.5,1,1,-0.32,28.44,"['j']",21.8359517017525,NA,15,15,30.2,0.86
"8814",85,1,-0.2,-0.06,1,1,-0.26,28.44,"['j']",5.89391446429727,NA,15,15,30.2,0.86
"8914",86,1,0.02,0.56,1,1,0.58,29.02,"['f']",6.01520722899295,NA,15,15,30.2,0.86
"9014",87,1,0.72,0.9,1,1,1.62,30.64,"['f']",1.77053706048537,NA,15,15,30.2,0.86
"9118",88,1,0,-0.84,1,1,-0.84,30.64,"['j']",2.06461539940574,NA,15,15,30.2,0.86
"9216",89,1,-0.98,0.18,1,1,-0.8,30.64,"['j']",2.05329140418326,NA,15,15,30.2,0.86
"9314",90,1,-0.68,-0.08,1,1,-0.76,30.64,"['j']",2.56275130297217,NA,15,15,30.2,0.86
"9414",91,1,-0.52,-0.04,1,1,-0.56,30.64,"['j']",1.29854658167824,NA,15,15,30.2,0.86
"9514",92,1,0.6,-0.46,1,1,0.14,30.78,"['f']",1.78285650243197,NA,15,15,30.2,0.86
"9614",93,0,0.6,-0.76,1,1,-0.16,30.62,"['f']",1.63824330244461,NA,15,15,30.2,0.86
"9714",94,1,-0.6,-0.72,1,1,-1.32,30.62,"['j']",1.47718795464607,NA,15,15,30.2,0.86
"9814",95,1,-0.44,0.38,1,1,-0.06,30.62,"['j']",1.98633386555957,NA,15,15,30.2,0.86
"9914",96,1,-0.98,-0.72,1,1,-1.7,30.62,"['j']",2.99964544910108,NA,15,15,30.2,0.86
"10014",97,1,-0.56,-0.62,1,1,-1.18,30.62,"['j']",3.11403949456508,NA,15,15,30.2,0.86
"10115",98,0,0.46,-0.88,1,1,-0.42,30.2,"['f']",3.8800043507581,NA,15,15,30.2,0.86
"10214",99,1,-0.18,-0.86,1,1,-1.04,30.2,"['j']",3.66147690281286,NA,15,15,30.2,0.86
"10314",100,1,-0.96,0.24,1,1,-0.72,30.2,"['j']",4.28997546387473,NA,15,15,30.2,0.86
"490",1,1,0.2,-0.82,1,1,-0.62,0,"['j']",9.57810042296478,NA,16,16,-2.38,0.58
"590",2,0,0.9,-0.12,1,1,0.78,-0.78,"['j']",6.91337976307113,NA,16,16,-2.38,0.58
"690",3,0,-0.02,0.16,1,1,0.14,-0.92,"['j']",3.72634858119272,NA,16,16,-2.38,0.58
"790",4,0,-0.8,0.46,1,1,-0.34,-1.26,"['f']",6.05598520273634,NA,16,16,-2.38,0.58
"890",5,1,0.38,-0.2,1,1,0.18,-1.08,"['f']",4.19855428622759,NA,16,16,-2.38,0.58
"990",6,0,0.5,-0.02,1,1,0.48,-1.56,"['j']",11.5523770778236,NA,16,16,-2.38,0.58
"1044",7,1,-0.76,0.02,1,1,-0.74,-1.56,"['j']",2.21216171106062,NA,16,16,-2.38,0.58
"1115",8,1,0.76,-0.04,1,1,0.72,-0.84,"['f']",6.10496598294048,NA,16,16,-2.38,0.58
"1215",9,0,-0.3,0.04,1,1,-0.26,-1.1,"['f']",27.2703090545183,NA,16,16,-2.38,0.58
"1315",10,0,0.18,-0.5,1,1,-0.32,-1.42,"['f']",12.014410265303,NA,16,16,-2.38,0.58
"1415",11,0,-0.3,0.32,1,1,0.02,-1.44,"['j']",2.2486119302921,NA,16,16,-2.38,0.58
"1515",12,0,-0.04,-0.48,1,1,-0.52,-1.96,"['f']",4.53276787965297,NA,16,16,-2.38,0.58
"1615",13,1,0.6,0.92,1,1,1.52,-0.44,"['f']",2.86006688935231,NA,16,16,-2.38,0.58
"1715",14,1,0.9,-0.58,1,1,0.32,-0.12,"['f']",2.670864853284,NA,16,16,-2.38,0.58
"1815",15,0,-0.52,0.9,1,1,0.38,-0.5,"['j']",1.63496147898331,NA,16,16,-2.38,0.58
"1915",16,1,0.06,-0.26,1,1,-0.2,-0.5,"['j']",0.419721211244905,NA,16,16,-2.38,0.58
"2015",17,0,-0.74,-0.74,1,1,-1.48,-1.98,"['f']",40.3662620114337,NA,16,16,-2.38,0.58
"2115",18,1,-0.62,-0.54,1,1,-1.16,-1.98,"['j']",67.2174282483866,NA,16,16,-2.38,0.58
"2215",19,0,0.16,0.06,1,1,0.22,-2.2,"['j']",52.5844810817216,NA,16,16,-2.38,0.58
"2315",20,0,0.18,0.76,1,1,0.94,-3.14,"['j']",41.8135033440194,NA,16,16,-2.38,0.58
"2415",21,1,-0.76,0.58,1,1,-0.18,-3.14,"['j']",63.2617136737972,NA,16,16,-2.38,0.58
"2515",22,1,-0.22,-0.46,1,1,-0.68,-3.14,"['j']",15.4777826219288,NA,16,16,-2.38,0.58
"2615",23,1,0.14,-0.58,1,1,-0.44,-3.14,"['j']",22.6703125999957,NA,16,16,-2.38,0.58
"2715",24,1,-0.5,0.44,1,1,-0.06,-3.14,"['j']",4.6400261043309,NA,16,16,-2.38,0.58
"2815",25,0,0.44,-0.14,1,1,0.3,-3.44,"['j']",9.26282929754962,NA,16,16,-2.38,0.58
"2915",26,1,0.38,-0.66,1,1,-0.28,-3.44,"['j']",66.1380588146749,NA,16,16,-2.38,0.58
