"parcode","trial","rt","choice","face_val_tot","house_val_tot","face_mult","house_mult","face_bin","house_bin","face_bin_val","house_bin_val"
157,67,1184.78742271,-1,-0.4,-0.56,1,1,3,2,-0.375,-0.72
157,68,1201.71782916,-1,-2,-7,2,10,1,0,-1.42,0
157,69,3086.58042867,-1,-2.7,0.48,3,0.5,0,7,0,0.39
157,70,6056.22546311,1,0.64,-0.78,1,1,8,2,0.72,-0.72
157,71,2119.01672819,1,0.92,0.42,1,1,9,7,1.52,0.39
157,72,2502.82018198,1,0.7,0.36,1,0.5,8,7,0.72,0.39
157,73,4921.90115002,1,2,-1.84,2,2,9,1,1.52,-1.42
157,74,3153.32343394,-1,0.6,-0.44,1,1,8,3,0.72,-0.375
157,75,4187.84046653,-1,-0.6,1.36,10,2,2,9,-0.72,1.52
157,76,2269.38957753,1,1.4,-0.56,2,2,9,2,1.52,-0.72
157,77,2386.03141563,-1,-7,0.72,10,3,0,8,0,0.72
157,78,1618.59216852,1,0.8,-0.24,1,2,8,3,0.72,-0.375
157,79,2851.97469828,1,0.23,-0.36,0.5,2,6,3,0.12,-0.375
157,80,1802.22850267,-1,0.29,-0.94,0.5,1,7,1,0.39,-1.42
157,81,2202.45847997,1,-0.27,0.42,0.5,1,3,7,-0.375,0.39
157,82,1752.07577532,1,1.2,0.4,10,2,9,7,1.52,0.39
157,83,2403.17515354,-1,-2.4,0.38,10,0.5,1,7,-1.42,0.39
157,84,1584.98254587,-1,-8.4,-1.62,10,3,0,1,0,-1.42
157,85,3753.99756141,1,0.72,-0.58,1,1,8,2,0.72,-0.72
157,86,1918.78110208,-1,0.24,-6.8,2,10,6,0,0.12,0
157,87,1451.82855122,1,-0.062,1.92,0.1,2,4,9,-0.1,1.52
157,88,2736.32139617,1,1.64,2.58,2,3,9,9,1.52,1.52
157,89,3053.27698178,1,0.086,0.58,0.1,1,6,8,0.12,0.72
157,90,2235.67118589,1,1.68,-1,2,1,9,1,1.52,-1.42
157,91,1585.38126541,-1,-7,0.064,10,0.1,0,6,0,0.12
157,92,4237.76724274,-1,-0.92,-0.38,1,1,2,3,-0.72,-0.375
157,93,1835.34445823,1,2.8,1.2,10,3,99,9,99,1.52
157,94,2936.8283439,1,-2.2,1.2,10,3,1,9,-1.42,1.52
157,95,1835.55147989,-1,-0.03,-1.32,0.1,2,5,1,0,-1.42
157,96,1751.9048097,1,0.28,0.34,1,0.5,7,7,0.39,0.39
157,97,1951.97638089,1,-0.074,0.5,0.1,0.5,4,7,-0.1,0.39
157,98,2202.44195432,-1,-0.36,0.9,2,1,3,8,-0.375,0.72
157,99,1718.60166325,1,4.8,2.46,10,3,99,9,99,1.52
157,100,2153.34566848,1,-0.8,0.14,10,0.5,2,6,-0.72,0.12
158,1,9166.91464192,1,0.78,0.29,3,0.5,8,7,0.72,0.39
158,2,5967.22438186,1,8.6,-0.34,10,0.5,99,3,99,-0.375
158,3,5233.62712812,-1,-0.92,0.32,1,1,2,7,-0.72,0.39
158,4,3083.83395738,-1,-7.6,-0.9,10,3,0,2,0,-0.72
158,6,4616.93819315,-1,-0.8,-1.4,1,2,2,1,-0.72,-1.42
158,7,5283.80756534,1,0.78,0.34,1,1,8,7,0.72,0.39
158,8,10300.0753273,1,2.2,1.08,10,3,9,9,1.52,1.52
158,9,7466.92948742,1,-0.28,0.006,1,0.1,3,5,-0.375,0
158,10,4333.86410662,1,0.5,0.03,1,0.1,7,5,0.39,0
158,11,3533.59981964,1,1.56,0.26,3,1,9,7,1.52,0.39
158,12,5100.24320998,1,1,2.82,1,3,9,9,1.52,1.52
158,13,3666.95148079,1,0.74,0.7,1,1,8,8,0.72,0.72
158,14,9500.54635195,-1,-0.48,0.086,0.5,0.1,3,6,-0.375,0.12
158,15,4266.93938446,-1,-1.88,-8.6,2,10,1,0,-1.42,0
158,16,9383.58598214,-1,-0.98,-2.4,1,10,1,1,-1.42,-1.42
158,17,4267.23556186,1,0.6,0.56,1,1,8,8,0.72,0.72
158,18,4733.67093154,1,-0.64,2.34,1,3,2,9,-0.72,1.52
158,19,3133.5851574,1,0.66,0.3,3,1,8,7,0.72,0.39
158,20,8516.90208737,-1,-0.004,-0.54,0.1,3,5,2,0,-0.72
158,21,6300.24284346,1,1.8,-0.06,10,3,9,4,1.52,-0.1
158,22,11350.2345043,-1,-0.04,-0.58,1,1,5,2,0,-0.72
158,23,5600.25292373,1,0.72,-0.5,1,1,8,2,0.72,-0.72
158,24,2700.26007161,-1,-1.68,0.58,3,1,1,8,-1.42,0.72
158,25,3900.26153781,1,0.52,1.44,2,2,7,9,0.39,1.52
158,26,4650.08036746,-1,-0.94,-0.14,1,1,1,4,-1.42,-0.1
158,27,3766.88788331,1,0.2,1.56,2,2,6,9,0.12,1.52
158,28,8550.10181101,-1,0.2,0.48,10,3,6,7,0.12,0.39
158,29,8050.25851371,1,0.12,-0.18,0.5,0.5,6,4,0.12,-0.1
158,30,5533.43413625,1,0.35,0.096,0.5,0.1,7,6,0.39,0.12
158,32,6383.74909962,-1,1.32,-0.54,3,1,9,2,1.52,-0.72
158,34,3883.42634699,-1,-2,0.5,2,0.5,1,7,-1.42,0.39
158,35,8933.63464251,-1,-0.44,-0.86,1,1,3,2,-0.375,-0.72
158,36,4933.58808989,-1,0.066,-2.2,0.1,10,6,1,0.12,-1.42
158,37,4883.59203032,-1,0.18,-0.52,1,1,6,2,0.12,-0.72
158,38,6400.09420493,-1,-0.38,0.056,0.5,0.1,3,5,-0.375,0
158,39,2433.60989995,-1,-3.8,-1.36,10,2,0,1,0,-1.42
158,41,3650.08769854,-1,-1.08,0.1,2,0.1,1,6,-1.42,0.12
158,43,7316.73127221,1,-0.18,0.36,3,0.5,4,7,-0.1,0.39
158,44,3033.93027,1,-0.096,1.8,0.1,3,4,9,-0.1,1.52
158,45,3433.56627977,-1,-5.8,-0.52,10,1,0,2,0,-0.72
158,46,6683.83029185,1,0.08,0.12,1,1,6,6,0.12,0.12
158,47,3633.88041843,1,7.4,0.27,10,0.5,99,7,99,0.39
158,48,4566.9113429,-1,-1.86,-4.2,3,10,1,0,-1.42,0
158,49,6416.94185871,-1,-0.52,-0.06,1,1,3,4,-0.375,-0.1
158,50,8000.26868563,1,1.98,0.76,3,2,9,8,1.52,0.72
158,51,7216.90080443,-1,0.05,-0.6,0.5,1,5,2,0,-0.72
158,53,4416.89603915,1,0.42,-0.24,0.5,3,7,3,0.39,-0.375
158,54,2383.59331328,-1,-2.34,-9.6,3,10,1,0,-1.42,0
158,55,5600.08027579,-1,-0.14,-0.48,1,1,4,3,-0.1,-0.375
158,56,5917.24994913,-1,-0.054,-5.8,0.1,10,4,0,-0.1,0
158,57,2283.41644991,-1,-0.16,-0.92,1,1,4,1,-0.1,-1.42
158,58,4433.7891459,-1,1.88,-2.94,2,3,9,0,1.52,0
158,59,6800.75180664,1,-0.02,0.52,1,1,5,7,0,0.39
158,60,4383.58818146,1,-0.086,1,0.1,1,4,9,-0.1,1.52
158,62,3233.55711583,1,9.2,1.8,10,2,99,9,99,1.52
158,63,3866.74840871,1,0.72,9,2,10,8,99,0.72,99
158,64,4983.56618808,1,3,-0.68,10,2,99,2,99,-0.72
158,65,2183.58854804,-1,-1.5,-1.86,3,3,1,1,-1.42,-1.42
158,66,8766.89191541,1,0.04,0.5,2,0.5,5,7,0,0.39
158,67,2533.58002566,-1,-7.4,1.2,10,2,0,9,0,1.52
158,68,5316.77342614,-1,-0.8,-1.36,2,2,2,1,-0.72,-1.42
158,69,4916.91015154,-1,-7.6,0.14,10,1,0,6,0,0.12
158,70,2833.43541919,-1,0.4,-5.6,2,10,7,0,0.39,0
158,71,7850.47148285,-1,0.7,-0.54,1,1,8,2,0.72,-0.72
158,72,2850.26657797,-1,0.4,-2.22,0.5,3,7,1,0.39,-1.42
158,73,2033.5802089,-1,-0.54,-0.46,1,1,2,3,-0.72,-0.375
158,74,2950.23487083,-1,0.26,-0.5,1,1,7,2,0.39,-0.72
158,75,5483.58946445,1,-0.018,0.38,0.1,0.5,5,7,0,0.39
158,76,5050.25338195,-1,-0.54,0.7,1,1,2,8,-0.72,0.72
158,77,3366.87945249,-1,-2.4,-0.26,3,1,1,3,-1.42,-0.375
158,78,11400.0472858,1,0.066,-0.4,0.1,2,6,3,0.12,-0.375
158,79,3133.46822595,-1,7.4,-0.042,10,0.1,99,5,99,0
158,80,2250.24568429,-1,-1.8,0.088,3,0.1,1,6,-1.42,0.12
158,81,4800.04105426,1,1.2,0.4,10,10,9,7,1.52,0.39
158,82,2933.8879328,1,0.17,0.24,0.5,0.5,6,6,0.12,0.12
158,83,2450.07816807,1,1.92,-0.078,3,0.1,9,4,1.52,-0.1
158,84,8150.24843346,1,0.06,-0.16,1,1,6,4,0.12,-0.1
158,85,6800.23642874,-1,0.54,0.26,1,1,8,7,0.72,0.39
158,86,4900.50273179,-1,-0.22,-0.022,0.5,0.1,4,5,-0.1,0
158,87,3100.23954447,1,0.044,1.28,0.1,2,5,9,0,1.52
158,88,3900.27473384,1,0.6,-0.29,3,0.5,8,3,0.72,-0.375
158,89,2366.91647471,1,0.9,0.6,1,1,8,8,0.72,0.72
158,90,3983.5867153,-1,-0.04,0.36,1,0.5,5,7,0,0.39
158,91,2533.59835345,-1,-1.68,-0.32,2,1,1,3,-1.42,-0.375
158,92,3716.89988801,-1,-0.04,-0.62,1,1,5,2,0,-0.72
158,93,5800.20893697,1,0.082,1.48,0.1,2,6,9,0.12,1.52
158,94,2816.74171903,-1,-0.52,-0.096,2,0.1,3,4,-0.375,-0.1
158,95,4383.43679381,-1,-0.92,0.02,2,0.5,2,5,-0.72,0
158,96,2533.57965907,1,0.98,1.6,1,2,9,9,1.52,1.52
158,97,3600.23972776,-1,-0.6,0.56,1,1,2,8,-0.72,0.72
158,98,2200.22359927,1,1.08,-0.43,3,0.5,9,3,1.52,-0.375
158,99,5516.89182379,-1,-0.6,0.42,2,1,2,7,-0.72,0.39
158,100,5650.2361538,1,-0.26,0.42,0.5,1,3,7,-0.375,0.39
158,1,3216.78277332,-1,0.04,-1.56,1,2,5,1,0,-1.42
158,2,2684.15872613,1,0.29,0.49,0.5,0.5,7,7,0.39,0.39
158,3,6016.75271569,-1,-0.44,0.7,1,1,3,8,-0.375,0.72
158,4,3866.76087161,1,0.96,0.54,1,1,9,8,1.52,0.72
158,5,4050.13205187,1,1.62,-0.052,3,0.1,9,4,1.52,-0.1
158,6,2800.06158142,1,-1.92,9.8,2,10,1,99,-1.42,99
158,7,5183.55519144,-1,-0.4,-0.14,1,1,3,4,-0.375,-0.1
158,8,8533.5759935,1,0.56,-0.86,1,1,8,2,0.72,-0.72
158,9,3416.73915315,-1,0.08,-0.92,1,1,6,1,0.12,-1.42
158,10,7450.16210945,-1,-1.68,-0.12,2,3,1,4,-1.42,-0.1
158,11,2650.25008295,-1,-0.88,0.5,2,0.5,2,7,-0.72,0.39
158,13,2333.44696573,1,-0.18,2.64,0.5,3,4,9,-0.1,1.52
158,14,2350.242202,1,8.2,-2.88,10,3,99,0,99,0
158,15,3250.22662332,-1,-2.4,-4.4,3,10,1,0,-1.42,0
158,16,3116.97466543,1,0.032,0.094,0.1,0.1,5,6,0,0.12
158,17,3566.96669286,-1,0.4,-1.68,2,3,7,1,0.39,-1.42
158,18,3550.36206578,-1,-2,-0.08,10,0.5,1,4,-1.42,-0.1
158,19,3717.19313291,1,0.78,-0.2,1,0.5,8,4,0.72,-0.1
158,20,7283.56930387,1,0.82,-0.54,1,1,8,2,0.72,-0.72
158,21,2400.25548963,1,0.8,-0.06,1,1,8,4,0.72,-0.1
158,22,6900.06396407,1,0.96,-0.72,1,1,9,2,1.52,-0.72
158,23,2300.13177689,-1,-1.2,0.054,2,0.1,1,5,-1.42,0
158,24,2683.40985192,-1,-0.36,-1.14,1,3,3,1,-0.375,-1.42
158,25,4383.57278617,-1,-0.4,-9.8,10,10,3,0,-0.375,0
158,26,2700.23991104,-1,-9.6,0.22,10,1,0,6,0,0.12
158,27,7950.25246555,1,-0.14,0.54,1,1,4,8,-0.1,0.72
158,28,5416.94259178,1,0.54,-0.46,1,1,8,3,0.72,-0.375
158,29,3333.92568806,-1,-0.8,0.52,1,1,2,7,-0.72,0.39
158,30,3900.11491533,1,-0.24,0.92,1,1,4,8,-0.1,0.72
158,31,5933.60495148,1,-1.5,2.88,3,3,1,99,-1.42,99
158,32,7067.21210218,-1,-1.2,1,10,2,1,9,-1.42,1.52
158,33,3166.90437833,1,1.08,-0.32,3,0.5,9,3,1.52,-0.375
158,34,2466.89429804,1,0.06,0.76,1,1,6,8,0.12,0.72
158,35,2383.57315271,-1,-0.58,-9,1,10,2,0,-0.72,0
158,36,3366.78964627,-1,0.036,-3,0.1,3,5,0,0,0
158,37,2116.77929107,1,2.94,2.94,3,3,99,99,99,99
158,38,7700.23074711,1,0.74,-0.6,1,1,8,2,0.72,-0.72
158,39,2266.93718514,-1,-0.58,-0.33,1,0.5,2,3,-0.72,-0.375
158,40,11166.8930151,1,1.2,-1.92,10,3,9,1,1.52,-1.42
158,41,5967.21815038,-1,-3,0.52,10,2,0,7,0,0.39
158,42,4150.2821566,-1,0.17,-0.52,0.5,2,6,2,0.12,-0.72
158,43,2616.9088686,1,-0.03,8.2,0.5,10,5,99,0,99
158,44,2750.23816986,-1,-6.4,0.14,10,1,0,6,0,0.12
158,45,4033.55784895,1,1.32,-0.06,2,1,9,4,1.52,-0.1
158,46,2316.95633766,1,-0.45,1.04,0.5,2,3,9,-0.375,1.52
158,47,2616.9326948,-1,0.3,-2.1,0.5,3,7,1,0.39,-1.42
158,48,6500.25274046,-1,-0.36,0.7,1,1,3,8,-0.375,0.72
158,49,5500.52545825,1,-0.042,1.2,0.1,2,5,9,0,1.52
158,50,2433.85146046,-1,0.26,-1.84,1,2,7,1,0.39,-1.42
158,51,3500.26776927,-1,-0.88,0.4,1,1,2,7,-0.72,0.39
158,52,1883.57883436,1,0.52,0.96,1,1,7,9,0.39,1.52
158,53,2283.60559291,1,1.16,0.96,2,2,9,9,1.52,1.52
158,54,1816.95835374,1,0.78,0.56,1,1,8,8,0.72,0.72
158,55,1933.56426369,1,1.68,-0.072,3,0.1,9,4,1.52,-0.1
158,56,3750.23377116,-1,-0.94,-0.94,1,1,1,1,-1.42,-1.42
158,57,1700.59180493,1,1.04,0.78,2,1,9,8,1.52,0.72
158,58,3200.17741318,-1,-0.84,-0.86,1,1,2,2,-0.72,-0.72
158,59,2800.53773784,1,0.08,0.48,0.5,1,6,7,0.12,0.39
158,60,8616.94699049,-1,0.38,-0.36,0.5,0.5,7,3,0.39,-0.375
158,61,3350.25686421,-1,-0.3,0.044,1,0.1,3,5,-0.375,0
158,62,2450.09466313,-1,-0.43,-2,0.5,10,3,1,-0.375,-1.42
158,63,5333.59468787,1,0.8,0.012,1,0.1,8,5,0.72,0
158,64,7583.43935973,-1,-0.05,0.092,0.5,0.1,4,6,-0.1,0.12
158,65,1650.10272735,-1,-0.07,-0.23,0.5,0.5,4,3,-0.1,-0.375
158,66,2883.52824957,-1,-0.24,-9.4,1,10,4,0,-0.1,0
158,67,2816.94955635,-1,-0.19,-5.8,0.5,10,4,0,-0.1,0
158,68,5500.08705707,1,-2.4,-0.042,10,0.1,1,5,-1.42,0
158,69,3916.92481382,-1,0.16,-0.18,1,1,6,4,0.12,-0.1
158,70,2616.74318527,-1,-0.58,-0.62,1,1,2,2,-0.72,-0.72
158,71,8900.25347361,-1,-0.14,-0.46,1,1,4,3,-0.1,-0.375
158,72,3183.60394338,-1,-4.4,-1.44,10,2,0,1,0,-1.42
158,73,2050.1976654,-1,-0.94,0.76,1,1,1,8,-1.42,0.72
158,74,8233.56261419,-1,-0.23,0.02,0.5,1,4,5,-0.1,0
158,75,3833.4548467,-1,-2.94,0.044,3,0.1,0,5,0,0
158,76,3366.89301505,1,0.9,-0.032,1,0.1,8,5,0.72,0
158,77,7383.5830497,1,0.2,0.04,1,1,6,5,0.12,0
158,78,2233.60000295,1,0.84,-0.008,1,0.1,8,5,0.72,0
158,79,4850.10785912,-1,-3.6,1.2,10,2,0,9,0,1.52
158,80,1916.91638302,-1,-0.36,-0.58,1,1,3,2,-0.375,-0.72
158,81,3233.60989994,1,0.2,0.96,1,1,6,9,0.12,1.52
158,82,4266.91335894,-1,-0.06,-0.86,1,1,4,2,-0.1,-0.72
158,83,2750.28802146,-1,-0.5,-0.72,0.5,3,3,2,-0.375,-0.72
158,84,4516.91601652,1,-0.66,9,3,10,2,99,-0.72,99
158,85,10500.2597051,-1,0.52,-0.88,1,1,7,2,0.39,-0.72
158,86,2583.59404642,1,2.4,1.52,3,2,9,9,1.52,1.52
158,87,4150.23230494,1,1.6,-0.47,10,0.5,9,3,1.52,-0.375
158,88,2650.10492667,1,0.3,1.36,1,2,7,9,0.39,1.52
158,89,2900.26813583,-1,0,-0.28,1,1,5,3,0,-0.375
158,90,7183.8773943,-1,0.7,-0.68,1,1,8,2,0.72,-0.72
158,91,5566.91720779,-1,0.32,0.042,2,0.1,7,5,0.39,0
158,92,2633.58130859,1,0.74,-0.5,1,0.5,8,3,0.72,-0.375
158,93,2883.55244225,-1,-0.94,0.48,1,1,1,7,-1.42,0.39
158,94,2816.86634809,1,0.96,-0.1,1,1,9,4,1.52,-0.1
158,95,5016.77800808,1,-2.6,5.4,10,10,1,99,-1.42,99
158,96,4083.58249988,1,0.78,0.58,1,1,8,8,0.72,0.72
158,97,4116.93910958,1,1.08,-0.02,2,0.5,9,5,1.52,0
158,98,2150.24586755,-1,-0.76,-0.84,1,1,2,2,-0.72,-0.72
158,99,2566.7460261,-1,-1.44,0.036,2,0.1,1,5,-1.42,0
158,100,5783.57608512,-1,-0.66,0.78,1,1,2,8,-0.72,0.72
158,1,2883.5857989,-1,0.34,-3,0.5,3,7,0,0.39,0
158,2,3266.8964974,1,2.82,-2.58,3,3,99,1,99,-1.42
158,3,5566.77461741,-1,-1.44,-0.54,2,3,1,2,-1.42,-0.72
158,4,3683.57993395,-1,-0.056,-0.12,0.1,0.5,4,4,-0.1,-0.1
158,5,4600.07990926,1,0.98,0.38,1,1,9,7,1.52,0.39
158,6,5133.57379421,1,0.42,0.84,3,2,7,8,0.39,0.72
158,7,2600.26282078,1,-0.49,7.8,0.5,10,3,99,-0.375,99
158,8,2750.27152646,1,6.8,-1.44,10,3,99,1,99,-1.42
158,9,3316.90575287,1,0.36,0.07,3,0.5,7,6,0.39,0.12
158,10,2016.77031041,-1,-0.044,-0.94,0.1,1,5,1,0,-1.42
158,11,2216.91216761,1,1.68,2.46,2,3,9,9,1.52,1.52
158,12,2600.24742543,-1,-1.98,0.14,3,0.5,1,6,-1.42,0.12
158,13,2766.89851342,1,1.56,-0.05,2,0.5,9,4,1.52,-0.1
158,14,2283.56013994,-1,-2.88,-0.04,3,1,0,5,0,0
158,15,3433.41489206,1,0.74,-0.78,1,1,8,2,0.72,-0.72
158,16,2267.20110554,1,0.86,0.082,1,0.1,8,6,0.72,0.12
158,17,2267.22933038,-1,-0.086,-0.032,0.1,0.1,4,5,-0.1,0
158,18,4216.75381536,1,-0.36,0.96,1,1,3,9,-0.375,1.52
158,19,7850.22698989,1,-0.42,0.26,1,1,3,7,-0.375,0.39
158,20,3783.61310734,1,-0.094,0.76,0.1,2,4,8,-0.1,0.72
158,21,2566.79294526,-1,-0.32,-1.96,0.5,2,3,1,-0.375,-1.42
158,22,2966.74969164,1,-0.42,-1.6,3,2,3,1,-0.375,-1.42
158,23,6316.93800987,1,0.32,0.78,0.5,3,7,8,0.39,0.72
158,24,3600.28004891,1,0.3,-0.042,3,0.1,7,5,0.39,0
158,25,8500.06249786,1,0.21,-0.09,0.5,0.5,6,4,0.12,-0.1
158,26,2000.11399901,-1,0.082,-2.34,0.1,3,6,1,0.12,-1.42
158,27,3516.7635291,1,0.88,-0.96,2,1,8,1,0.72,-1.42
158,28,2733.61631465,1,0.008,2.64,0.1,3,5,9,0,1.52
158,29,5683.53997939,1,-0.02,0.34,0.1,1,5,7,0,0.39
158,30,2200.11363243,1,0.14,0.94,1,1,6,9,0.12,1.52
158,31,2966.77461744,-1,-4.8,-0.072,10,0.1,0,4,0,-0.1
158,32,2350.27262615,1,-0.092,2.28,0.1,3,4,9,-0.1,1.52
158,33,4950.24256851,-1,0.8,-0.42,1,1,8,3,0.72,-0.375
158,34,2033.65755227,-1,2.58,-7.4,3,10,9,0,1.52,0
158,35,3733.58442431,-1,-0.2,0.52,10,1,4,7,-0.1,0.39
158,36,2616.82932597,-1,0.37,-0.18,0.5,1,7,4,0.39,-0.1
158,37,4283.41498371,-1,-1.32,-0.9,3,3,1,2,-1.42,-0.72
158,38,2083.83139147,1,-0.33,1.36,0.5,2,3,9,-0.375,1.52
158,39,2333.58625707,-1,-0.94,-0.74,1,1,1,2,-1.42,-0.72
158,40,2066.94671558,1,0.84,0.94,1,1,8,9,0.72,1.52
158,41,4383.57828447,-1,0.1,-0.8,1,1,6,2,0.12,-0.72
158,42,4000.28298132,1,-0.88,0.9,1,3,2,8,-0.72,0.72
158,43,4450.21086145,-1,0.34,-1,1,1,7,1,0.39,-1.42
158,44,2050.29516935,1,0.9,-0.1,1,1,8,4,0.72,-0.1
158,45,1816.9510226,-1,0.94,-8.8,1,10,9,0,1.52,0
158,46,5883.58396612,1,0.044,0.32,0.1,1,5,7,0,0.39
158,47,2366.7665532,-1,0.08,-0.56,1,1,6,2,0.12,-0.72
158,48,3316.91235094,-1,-0.16,0.09,2,0.1,4,6,-0.1,0.12
158,49,2433.93723457,-1,-1.4,0.7,2,1,1,8,-1.42,0.72
158,50,1966.76288766,-1,-0.086,-0.048,0.1,0.1,4,4,-0.1,-0.1
158,51,2533.58992265,1,1.6,8.6,10,10,9,99,1.52,99
158,52,3066.98373775,-1,-0.08,-0.36,0.5,1,4,3,-0.1,-0.375
158,53,2800.24632573,1,-0.22,0.58,1,1,4,8,-0.1,0.72
158,54,2866.89833016,-1,-0.022,-0.24,0.1,0.5,5,3,0,-0.375
158,55,2550.33567379,1,0.84,0,1,1,8,5,0.72,0
158,56,1966.92197304,1,0.04,1.24,2,2,5,9,0,1.52
158,57,2600.26098799,1,0.28,0.88,1,1,7,8,0.39,0.72
158,58,2066.92875427,1,-0.37,6,0.5,10,3,99,-0.375,99
158,59,5150.07102024,-1,0.32,-0.92,2,1,7,1,0.39,-1.42
158,60,2283.59826177,1,0.82,0.62,1,1,8,8,0.72,0.72
158,61,3083.59716216,-1,-0.9,0.012,3,0.1,2,5,-0.72,0
158,62,3683.60302702,-1,-1.08,0.24,2,2,1,6,-1.42,0.12
158,63,2566.9446995,-1,-1.24,0.05,2,0.1,1,5,-1.42,0
158,64,2400.27088503,1,0.48,5.6,0.5,10,7,99,0.39,99
158,65,6333.39161577,-1,0.08,0.16,0.1,2,6,6,0.12,0.12
158,66,4150.23853641,-1,-0.84,0,3,1,2,5,-0.72,0
158,67,5333.5785594,1,-0.18,1.92,3,2,4,9,-0.1,1.52
158,68,2100.26740271,1,0.042,6.2,0.1,10,5,99,0,99
158,69,3500.60720026,1,0.78,0.76,1,1,8,8,0.72,0.72
158,70,8816.75051642,-1,-0.18,0.52,3,2,4,7,-0.1,0.39
158,71,2350.27445888,-1,-0.31,0.02,0.5,0.1,3,5,-0.375,0
158,72,5166.89374822,1,0.1,0.94,1,1,6,9,0.12,1.52
158,73,2116.93581054,1,1.2,-0.78,10,1,9,2,1.52,-0.72
158,74,2100.29709374,1,0.2,0.56,1,1,6,8,0.12,0.72
158,75,2433.66085127,-1,-0.96,-0.86,1,1,1,2,-1.42,-0.72
158,76,1866.80852389,1,3.8,9.4,10,10,99,99,99,99
158,77,4333.43560249,-1,-0.01,-1.2,0.1,10,5,1,0,-1.42
158,78,2500.22928091,1,0,1.44,2,2,5,9,0,1.52
158,79,3650.07230319,1,-0.062,0.24,0.1,0.5,4,6,-0.1,0.12
158,80,5166.90437833,-1,-0.36,0.32,1,1,3,7,-0.375,0.39
158,81,4116.91088474,1,0.088,-0.03,0.1,0.5,6,5,0.12,0
158,82,2383.58011725,1,-0.4,1.56,1,3,3,9,-0.375,1.52
158,83,3650.22259118,-1,-0.02,-0.72,1,1,5,2,0,-0.72
158,84,1816.89933821,1,1,6.6,10,10,9,99,1.52,99
158,85,3483.58506575,1,0.6,0.46,3,1,8,7,0.72,0.39
158,86,1933.59322165,1,0.16,8,1,10,6,99,0.12,99
158,87,2816.93049549,1,0.88,0.32,1,1,8,7,0.72,0.39
158,88,2316.90941844,1,0.096,10,0.1,10,6,99,0.12,99
158,89,4666.74437659,-1,-1.68,-2.2,3,10,1,1,-1.42,-1.42
158,90,2733.43376972,1,-0.002,0.26,0.1,0.5,5,7,0,0.39
158,91,4350.08165037,1,1.6,0.15,2,0.5,9,6,1.52,0.12
158,92,6600.25842208,-1,-0.12,-0.5,1,1,4,3,-0.1,-0.375
158,93,2166.76215455,-1,-0.44,-0.52,1,1,3,2,-0.375,-0.72
158,94,2100.23807822,-1,0.96,-0.46,1,1,9,3,1.52,-0.375
158,95,2066.94341655,-1,-2,0.01,10,0.1,1,5,-1.42,0
158,96,6266.96431026,1,0.52,-0.07,2,0.1,7,4,0.39,-0.1
158,97,4766.86149125,1,-0.82,0.92,1,1,2,8,-0.72,0.72
158,98,3416.76957731,1,-0.9,1,1,1,2,9,-0.72,1.52
158,99,1700.253107,1,0.28,2.52,2,3,7,9,0.39,1.52
158,100,1766.78744692,1,0.58,-0.5,1,0.5,8,3,0.72,-0.375
158,1,5567.21668417,1,0.54,-0.62,1,1,8,2,0.72,-0.72
158,2,2783.42286468,-1,-0.2,-0.016,10,0.1,4,5,-0.1,0
158,3,2016.7677445,-1,-0.3,-0.7,1,1,3,2,-0.375,-0.72
158,4,3650.26437864,1,0.02,6.2,0.5,10,5,99,0,99
158,5,5133.57855938,-1,-0.86,0.74,1,1,2,8,-0.72,0.72
158,6,2133.91505793,-1,-0.12,-3,2,10,4,0,-0.1,0
158,7,6433.55784897,-1,-0.084,0.026,0.1,0.1,4,5,-0.1,0
158,8,2050.26327894,1,1.14,0.092,3,0.1,9,6,1.52,0.12
158,9,2100.26373714,1,0,0.8,0.1,2,5,8,0,0.72
158,10,2400.07331123,1,-1.2,4,3,10,1,99,-1.42,99
158,11,2133.58259149,-1,-0.7,0.04,1,1,2,5,-0.72,0
158,12,3583.90012081,-1,-8,-3.8,10,10,0,0,0,0
158,13,1950.26896056,1,0.48,0.54,1,1,7,8,0.39,0.72
158,14,2800.56522961,-1,0.04,-2,1,2,5,1,0,-1.42
158,15,4383.58121697,-1,0.9,-5.8,1,10,8,0,0.72,0
158,16,8866.81732122,-1,-0.04,0.2,1,1,5,6,0,0.12
158,17,2433.58020892,1,0.86,0.78,1,3,8,8,0.72,0.72
158,18,2216.90227062,1,0.06,7,1,10,6,99,0.12,99
158,19,1883.88527528,1,9.4,0.5,10,0.5,99,7,99,0.39
158,20,2666.77040205,1,0.37,0.02,0.5,0.1,7,5,0.39,0
158,21,1883.63931607,-1,0.32,-4.2,1,10,7,0,0.39,0
158,22,2016.94149215,1,0.24,0.8,1,1,6,8,0.12,0.72
158,23,2533.44586608,1,1.92,0.15,3,0.5,9,6,1.52,0.12
158,24,3783.58341625,-1,0.14,-0.72,1,1,6,2,0.12,-0.72
158,25,2600.26611976,1,7.8,0.42,10,0.5,99,7,99,0.39
158,26,3033.61026652,-1,-1.44,1.6,3,2,1,9,-1.42,1.52
158,27,2400.29471111,1,0.5,1.88,0.5,2,7,9,0.39,1.52
158,28,5066.73667888,1,-0.18,-0.084,1,0.1,4,4,-0.1,-0.1
158,29,3683.61145782,1,0.9,-1,1,1,8,1,0.72,-1.42
158,30,2700.09402168,1,0.32,0.7,1,1,7,8,0.39,0.72
