,choice,correct,earnings,face_mult,face_val_base,first_image,house_mult,house_val_base,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial,face_val_total,house_val_total
95,0.0,1.0,61.452,1.0,-0.92,0.0,1.0,-0.72,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,0.0,2.36678047093,"[0.6669205696525751, 1.8002782913681585, 2.3667804709257325]",-1.64,96.0,-0.92,-0.72
96,0.0,1.0,61.452,0.1,-0.1,0.0,0.5,-0.24,"[0, 1]","['space', 'j']",1.0,2.0,124,0.0,4.05015806013,"[1.950329096405767, 4.050158060126705]",-0.13,97.0,-0.01,-0.12
97,0.0,1.0,61.452,1.0,-0.82,1.0,1.0,0.02,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,124,0.0,3.91693339922,"[1.0000780770060373, 1.5834452559211059, 1.9834539067087462, 2.2835786099749384, 3.916933399217669]",-0.8,98.0,-0.82,0.02
98,1.0,1.0,61.994,1.0,0.58,1.0,0.1,-0.38,"[1, 0]","['space', 'f']",0.0,2.0,124,0.0,3.81678956158,"[2.3002636290184455, 3.816789561577025]",0.542,99.0,0.58,-0.038
99,0.0,1.0,61.994,2.0,-0.92,1.0,2.0,0.0,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,0.0,3.93358652765,"[1.883446428910247, 2.5169738672993844, 3.3002617962338263, 3.9335865276516415]",-1.84,100.0,-1.84,0.0
100,1.0,0.0,61.654,1.0,-0.62,1.0,1.0,0.28,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,124,1.0,9.61696375028,"[5.500271986558801, 6.30013973217865, 7.550284522862057, 8.283472674520453, 8.666802537758485, 9.616963750275318]",-0.34,1.0,-0.62,0.28
101,1.0,0.0,60.974,3.0,-0.16,1.0,2.0,-0.1,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,2.38360441571,"[0.9335879938735161, 2.383604415706941]",-0.68,2.0,-0.48,-0.2
102,0.0,1.0,60.974,1.0,-0.94,0.0,1.0,-0.84,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,1.85011231358,"[0.6334401974017965, 1.8501123135793023]",-1.78,3.0,-0.94,-0.84
103,1.0,1.0,62.054,3.0,-0.44,0.0,3.0,0.8,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,4.10026700135,"[1.283612333383644, 2.8502765318844467, 4.1002670013549505]",1.08,4.0,-1.32,2.4
104,0.0,1.0,62.054,0.1,0.08,1.0,1.0,-0.02,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,3.23360456234,"[0.7502543917362345, 1.6667750458582304, 2.250248160242336, 3.2336045623378595]",-0.012,5.0,0.008,-0.02
105,0.0,1.0,62.054,0.5,-0.84,1.0,1.0,-0.9,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,2.85008665448,"[1.5836065417533973, 2.8500866544782184]",-1.32,6.0,-0.42,-0.9
106,1.0,1.0,72.154,10.0,0.96,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,2.08344415625,"[1.067248126521008, 2.083444156247424]",10.1,7.0,9.6,0.5
107,0.0,1.0,72.154,1.0,0.86,0.0,1.0,-0.96,"[0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,9.0,124,1.0,8.93361035397,"[1.4667776850837981, 2.200272279806086, 2.666934498891351, 3.7169693952891976, 4.666819399455562, 5.400260843176511, 5.833444889372913, 7.63345302696689, 8.933610353968106]",-0.1,8.0,0.86,-0.96
108,0.0,1.0,72.154,1.0,-1.0,1.0,1.0,0.9,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,124,1.0,6.06695927827,"[1.500259890119196, 2.416936331690522, 2.9669430030626245, 3.4836173918884015, 5.200305636652047, 6.066959278265131]",-0.1,9.0,-1.0,0.9
109,0.0,1.0,72.154,0.1,-0.78,1.0,2.0,-0.2,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,3.76694820818,"[1.7335939321346814, 2.8169504808465717, 3.7669482081837486]",-0.478,10.0,-0.078,-0.4
110,0.0,0.0,72.024,0.5,-0.46,0.0,2.0,0.18,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,3.20024442134,"[1.283611233709962, 2.233608961047139, 2.800255198162631, 3.2002444213430863]",0.13,11.0,-0.23,0.36
111,1.0,0.0,71.79,1.0,-0.2,1.0,0.1,-0.34,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,3.11693809116,"[1.3335929790773662, 3.116938091159682]",-0.234,12.0,-0.2,-0.034
112,1.0,1.0,73.83,1.0,-0.84,0.0,3.0,0.96,"[0, 1]","['space', 'f']",1.0,2.0,124,1.0,2.15029090099,"[0.5169383111060597, 2.1502909009868745]",2.04,13.0,-0.84,2.88
113,0.0,1.0,73.83,1.0,-0.96,1.0,1.0,0.64,"[1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,8.0,124,1.0,7.85032015237,"[1.8001107740419684, 2.6669385310378857, 3.333595911550219, 3.750217735869228, 4.80024420141126, 5.783463143990957, 6.616961550927954, 7.850320152370841]",-0.32,14.0,-0.96,0.64
114,0.0,1.0,73.83,1.0,0.22,1.0,1.0,-0.26,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,2.81723896255,"[1.0834390244272072, 1.966918077057926, 2.366912432058598, 2.8172389625542564]",-0.04,15.0,0.22,-0.26
115,0.0,0.0,73.69,1.0,0.74,0.0,1.0,-0.6,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,2.9669177105,"[0.6502513126470149, 1.616903634640039, 2.2835797096486203, 2.9669177104951814]",0.14,16.0,0.74,-0.6
116,0.0,1.0,73.69,1.0,-0.32,1.0,3.0,-0.92,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,2.06693032013,"[1.0001063020172296, 2.0669303201284492]",-3.08,17.0,-0.32,-2.76
117,0.0,0.0,72.11,1.0,0.38,0.0,3.0,0.4,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,124,1.0,4.45024222198,"[0.5667748992273118, 1.1002732328488491, 1.7834561793715693, 2.933593125708285, 3.7836031694168923, 4.450242221981171]",1.58,18.0,0.38,1.2
118,1.0,1.0,72.69,1.0,-0.68,0.0,3.0,0.42,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,124,1.0,6.20027887786,"[1.483575604201178, 2.283609400910791, 3.050244567959453, 4.216912578674965, 4.783461677754531, 6.200278877862729]",0.58,19.0,-0.68,1.26
119,0.0,1.0,72.69,10.0,-0.74,1.0,3.0,0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,2.61694029051,"[1.1501076216227375, 2.150261942850193, 2.6169402905070456]",-5.9,20.0,-7.4,1.5
120,0.0,0.0,62.956,0.1,-0.66,1.0,10.0,0.98,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'j']",1.0,7.0,124,1.0,7.11682482454,"[1.1334614578227047, 1.600246840636828, 2.166807669578702, 2.633600383574958, 3.6502898013131926, 6.133487116923789, 7.116824824537616]",9.734,21.0,-0.066,9.8
121,1.0,1.0,63.876,1.0,0.0,1.0,1.0,0.92,"[1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,8.0,124,1.0,8.68356966595,"[1.1502579107036581, 2.1835718653019285, 4.0505077571142465, 4.516929147139308, 6.316946082151844, 7.233465636585606, 7.733597597718472, 8.683569665954565]",0.92,22.0,0.0,0.92
122,1.0,1.0,76.076,10.0,0.7,0.0,10.0,0.52,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,124,1.0,3.35014310452,"[0.500231298545259, 1.0834533202141756, 1.7501099676155718, 2.2334487748885294, 2.8501024165016133, 3.350143104515155]",12.2,23.0,7.0,5.2
123,1.0,1.0,76.464,0.1,-0.22,0.0,0.5,0.82,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,124,1.0,4.93359972376,"[0.8336003102594987, 1.666929367071134, 2.716940803700709, 3.3669278275338, 4.016939410779742, 4.483600163643132, 4.933599723764928]",0.388,24.0,-0.022,0.41
124,1.0,1.0,77.464,1.0,0.56,0.0,1.0,0.44,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,124,1.0,2.75024925992,"[0.3834174707735656, 1.0835757508175448, 1.5667770985746756, 2.0334459157311358, 2.7502492599160178]",1.0,25.0,0.56,0.44
125,0.0,1.0,77.464,1.0,0.54,1.0,1.0,-0.54,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,124,1.0,5.28360426909,"[1.283613433057326, 2.100253805241664, 2.500244128095801, 3.216803344184882, 4.16692460179911, 5.283604269090574]",0.0,26.0,0.54,-0.54
126,0.0,1.0,77.464,1.0,-0.74,1.0,0.5,-0.52,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,10.0,124,1.0,8.91681390107,"[1.1168757761770394, 1.666783476699493, 2.2336151925410377, 2.75024229529663, 3.1669051741919247, 3.9502568843308836, 4.866770573833492, 6.483613359741867, 7.683590193235432, 8.9168139010726]",-1.0,27.0,-0.74,-0.26
127,0.0,1.0,77.464,2.0,-0.62,1.0,0.1,0.3,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,124,1.0,4.6169457889,"[1.2002781447517918, 1.8001309347746428, 2.6835883604508126, 3.1336223770922516, 4.217264108476229, 4.616945788904559]",-1.21,28.0,-1.24,0.03
128,0.0,0.0,75.964,3.0,0.96,0.0,3.0,-0.46,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.88346035813,"[0.8169141915277578, 2.450251752510667, 2.883460358134471]",1.5,29.0,2.88,-1.38
129,1.0,0.0,74.924,2.0,-0.04,0.0,1.0,-0.96,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,124,1.0,5.55027572546,"[0.8836047822696855, 1.8501123135793023, 2.616763242665911, 3.9834568391670473, 5.55027572545805]",-1.04,30.0,-0.08,-0.96
130,0.0,0.0,73.684,10.0,-0.26,0.0,2.0,0.68,"[0, 1, 0]","['space', 'space', 'f', 'j']",0.0,4.0,124,1.0,5.05024016926,"[1.0669160243414808, 2.533628828517976, 5.033584474920644, 5.050240169264725]",-1.24,31.0,-2.6,1.36
131,1.0,1.0,83.764,2.0,0.74,1.0,10.0,0.86,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,124,1.0,4.25028738202,"[1.0502544650516938, 1.9501146595575847, 2.8169545129931066, 4.250287382019451]",10.08,32.0,1.48,8.6
132,1.0,1.0,85.504,3.0,-0.38,1.0,3.0,0.96,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,124,1.0,4.88359671798,"[0.9836063951224787, 2.050111140590161, 2.550232838082593, 3.1835564698267262, 3.6167911011289107, 4.883596717976616]",1.74,33.0,-1.14,2.88
133,1.0,1.0,86.042,0.1,0.58,0.0,1.0,0.48,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,3.60026810103,"[0.7335917327727657, 2.6502707402542, 3.6002681010286324]",0.538,34.0,0.058,0.48
134,0.0,0.0,85.842,10.0,-0.78,1.0,10.0,0.8,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,124,1.0,5.73358036946,"[1.3335984774603276, 1.9335883604508126, 2.7002561512199463, 3.8335940787656, 4.650271473379689, 5.73358036945865]",0.2,35.0,-7.8,8.0
135,0.0,0.0,85.762,2.0,-0.06,0.0,10.0,0.02,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,3.83348227835,"[1.1669282673829002, 2.500256957646343, 3.833482278350857]",0.08,36.0,-0.12,0.2
136,0.0,1.0,85.762,10.0,-0.4,0.0,1.0,-0.44,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,4.16693523202,"[0.5002547582989791, 1.4335876273253234, 2.316781497298507, 4.16693523201684]",-4.44,37.0,-4.0,-0.44
137,0.0,1.0,85.762,0.5,-0.52,0.0,0.5,0.18,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.3002460342,"[0.6667504864162765, 1.633578756605857, 2.3002460341958795]",-0.17,38.0,-0.26,0.09
138,0.0,1.0,85.762,2.0,-0.9,0.0,0.1,-0.04,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,2.80024713387,"[0.4834179839526769, 1.316911992180394, 2.383606248506112, 2.8002471338695614]",-1.804,39.0,-1.8,-0.004
139,1.0,1.0,86.902,1.0,0.84,1.0,1.0,0.3,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,2.1669220359,"[1.2169305400602752, 2.1669220359035535]",1.14,40.0,0.84,0.3
140,1.0,1.0,88.242,1.0,0.66,0.0,1.0,0.68,"[0, 1]","['space', 'f']",1.0,2.0,124,1.0,2.5667591372,"[1.250259890119196, 2.566759137203917]",1.34,41.0,0.66,0.68
141,0.0,1.0,88.242,1.0,-0.6,0.0,1.0,0.48,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,3.55026986053,"[0.7002389229746768, 1.600238043232821, 2.950263482402079, 3.550269860526896]",-0.12,42.0,-0.6,0.48
142,0.0,0.0,87.942,3.0,-0.5,1.0,10.0,0.18,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,3.13358352186,"[1.6169190301152412, 2.666924601813662, 3.1335835218633292]",0.3,43.0,-1.5,1.8
143,0.0,1.0,87.942,1.0,-0.28,0.0,1.0,-0.12,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,124,1.0,2.76719416908,"[0.4002494798623957, 1.2501103341783164, 1.8501020499534206, 2.283570179133676, 2.7671941690787207]",-0.4,44.0,-0.28,-0.12
144,1.0,1.0,89.122,1.0,0.76,0.0,1.0,0.42,"[0, 1]","['space', 'f']",1.0,2.0,124,1.0,1.61691829699,"[0.6502586438145954, 1.616918296989752]",1.18,45.0,0.76,0.42
145,1.0,0.0,89.092,0.5,-0.42,1.0,3.0,0.06,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,124,1.0,4.23361335976,"[0.9667714535898995, 1.9667773185210535, 2.550111140604713, 3.2169096462166635, 4.2336133597564185]",-0.03,46.0,-0.21,0.18
146,0.0,1.0,89.092,0.5,0.94,0.0,10.0,-0.38,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.90026890746,"[0.48360419577511493, 2.0003075427521253, 2.900268907455029]",-3.33,47.0,0.47,-3.8
147,0.0,1.0,89.092,3.0,-0.36,0.0,2.0,-0.4,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.31680129147,"[1.216947401757352, 1.883603316047811, 2.316801291468437]",-1.88,48.0,-1.08,-0.8
148,0.0,1.0,89.092,1.0,0.6,0.0,1.0,-0.72,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,124,1.0,4.33357135212,"[0.7501139997621067, 1.4668975497770589, 2.183567466592649, 4.000260623230133, 4.333571352122817]",-0.12,49.0,0.6,-0.72
149,0.0,1.0,89.092,10.0,-0.58,0.0,3.0,0.44,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,124,1.0,4.90010542228,"[0.5667741661163745, 1.1000884872628376, 1.8335841816733591, 3.466934938755003, 4.533615998967434, 4.900105422275374]",-4.48,50.0,-5.8,1.32
150,0.0,0.0,87.912,3.0,0.5,1.0,1.0,-0.32,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,4.13358718746,"[0.6335857212252449, 1.6169146314059617, 3.800272792985197, 4.133587187461671]",1.18,51.0,1.5,-0.32
151,1.0,1.0,88.062,3.0,0.16,1.0,0.5,-0.66,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,124,1.0,5.45029757234,"[1.2169345721922582, 1.9002582772518508, 4.433435872022528, 5.450297572344425]",0.15,52.0,0.48,-0.33
152,0.0,0.0,88.062,0.1,0.8,0.0,1.0,-0.08,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,2.60010278306,"[1.0334393176744925, 2.600102783064358]",1.38777878078e-17,53.0,0.08,-0.08
153,0.0,1.0,88.062,0.5,-0.54,1.0,10.0,-0.46,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,2.5834401241,"[1.5002624560293043, 2.583440124100889]",-4.87,54.0,-0.27,-4.6
154,0.0,1.0,88.062,3.0,-0.34,0.0,0.1,-0.24,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,124,1.0,2.68355573673,"[0.6335662936180597, 1.2335517778847134, 1.6668729170341976, 2.3168683717085514, 2.683555736730341]",-1.044,55.0,-1.02,-0.024
155,0.0,1.0,88.062,3.0,0.6,0.0,10.0,-0.7,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.48350889051,"[0.9168344283680199, 2.1169861103553558, 2.483508890509256]",-5.2,56.0,1.8,-7.0
156,0.0,1.0,88.062,1.0,0.04,1.0,1.0,-0.26,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,124,1.0,3.61694175676,"[0.7169393374642823, 1.2667927872971632, 1.7002572508936282, 2.833609840774443, 3.616941756758024]",-0.22,57.0,0.04,-0.26
157,0.0,1.0,88.062,1.0,-0.5,1.0,1.0,-0.26,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,2.51678325677,"[1.5169067870592698, 2.516783256767667]",-0.76,58.0,-0.5,-0.26
158,0.0,1.0,88.062,1.0,0.66,0.0,1.0,-0.76,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,2.8167796645,"[1.0502636290184455, 2.816779664499336]",-0.1,59.0,0.66,-0.76
159,0.0,1.0,88.062,0.5,-0.1,0.0,1.0,-0.06,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,3.16709578472,"[0.58360580864246, 1.383612113451818, 2.383590486482717, 3.1670957847236423]",-0.11,60.0,-0.05,-0.06
160,0.0,1.0,88.062,0.1,-0.64,1.0,2.0,-0.8,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,2.40025937694,"[1.3167770985892275, 2.4002593769400846]",-1.664,61.0,-0.064,-1.6
161,1.0,1.0,99.262,10.0,0.92,1.0,2.0,1.0,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,124,1.0,3.56693655162,"[0.66692350213998, 1.6002582039509434, 2.183583228630596, 2.6502568110299762, 3.566936551622348]",11.2,62.0,9.2,2.0
162,0.0,1.0,99.262,2.0,-0.5,0.0,1.0,-0.2,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,124,1.0,2.71689095172,"[0.7502554914244683, 1.566913824979565, 2.3335955450020265, 2.7168909517204156]",-1.2,63.0,-1.0,-0.2
163,1.0,1.0,100.162,3.0,0.44,0.0,0.5,-0.84,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,124,1.0,3.5501173721,"[0.7169180770724779, 1.9667802509939065, 2.566781497298507, 3.0502496997942217, 3.5501173720986117]",0.9,64.0,1.32,-0.42
164,0.0,1.0,100.162,1.0,-0.98,0.0,1.0,-0.48,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,1.96689205139,"[0.7002286593196914, 1.6002318117243703, 1.9668920513940975]",-1.46,65.0,-0.98,-0.48
165,0.0,1.0,100.162,1.0,-0.9,1.0,1.0,-0.9,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,3.06678662912,"[0.91693523201684, 1.7502298323088326, 2.1671654308738653, 3.066786629118724]",-1.8,66.0,-0.9,-0.9
166,1.0,1.0,101.402,3.0,0.58,0.0,1.0,-0.5,"[0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,9.0,124,1.0,6.60013100808,"[0.5669196899107192, 1.266777391821961, 1.9335868941998342, 2.716953266688506, 3.8669538531830767, 5.15026267596113, 5.616787802093313, 6.0501214042451466, 6.60013100807555]",1.24,67.0,1.74,-0.5
167,0.0,0.0,101.34,0.1,0.02,0.0,3.0,0.02,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,2.18359092635,"[0.8502343776344787, 2.183590926346369]",0.062,68.0,0.002,0.06
168,1.0,1.0,103.22,1.0,0.88,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,2.43344906814,"[1.0667664683860494, 2.4334490681358147]",1.88,69.0,0.88,1.0
169,0.0,1.0,103.22,1.0,-0.42,0.0,1.0,0.4,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,3.75028774858,"[0.8502545383526012, 2.0169599380606087, 3.7502877485821955]",-0.02,70.0,-0.42,0.4
170,0.0,1.0,103.22,1.0,0.24,0.0,1.0,-0.98,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,2.61690180186,"[0.8335900466045132, 2.6169018018554198]",-0.74,71.0,0.24,-0.98
171,0.0,0.0,102.594,0.1,0.86,0.0,3.0,0.18,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,2.86700003959,"[0.7336536812072154, 2.8670000395941315]",0.626,72.0,0.086,0.54
172,1.0,1.0,103.26,0.1,-0.14,0.0,2.0,0.34,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,3.93345603276,"[0.7502569576463429, 2.3502622360974783, 3.9334560327552026]",0.666,73.0,-0.014,0.68
173,1.0,1.0,106.696,10.0,0.34,0.0,0.1,0.36,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,2.50023093198,"[0.7835881405044347, 1.700252485636156, 2.5002309319825144]",3.436,74.0,3.4,0.036
174,0.0,0.0,106.556,1.0,-0.52,0.0,1.0,0.66,"[0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",1.0,8.0,124,1.0,6.0835900466,"[0.5835900466045132, 1.5002565910981502, 2.2669141182268504, 3.05026399558119, 4.583611673573614, 5.100258203950943, 5.600257470825454, 6.083590046604513]",0.14,75.0,-0.52,0.66
175,1.0,1.0,107.73,3.0,0.42,0.0,0.1,-0.86,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,2.36692342881,"[0.7002510193997296, 1.9002469139377354, 2.3669234288099688]",1.174,76.0,1.26,-0.086
176,0.0,1.0,107.73,0.5,-0.74,1.0,2.0,-0.78,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,3.25026612163,"[1.0002818836510414, 1.6669385310378857, 2.7669632370962063, 3.2502661216276465]",-1.93,77.0,-0.37,-1.56
177,0.0,1.0,107.73,0.5,-0.52,0.0,0.5,-0.7,"[0, 1]","['space', 'j']",1.0,2.0,124,1.0,1.80011187372,"[0.6667563513619825, 1.8001118737156503]",-0.61,78.0,-0.26,-0.35
178,0.0,1.0,107.73,1.0,-0.28,1.0,1.0,-0.76,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,124,1.0,2.85010388274,"[0.5835731849219883, 1.383579856279539, 1.9502550515462644, 2.85010388273804]",-1.04,79.0,-0.28,-0.76
179,0.0,1.0,107.73,2.0,0.78,1.0,10.0,-0.86,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,2.60011341327,"[0.6834395376208704, 1.583585281347041, 2.600113413267536]",-7.04,80.0,1.56,-8.6
180,1.0,0.0,104.69,10.0,-0.34,1.0,0.5,0.72,"[1, 0]","['space', 'f']",0.0,2.0,124,1.0,3.0334550797,"[1.3502541718044085, 3.0334550796978874]",-3.04,81.0,-3.4,0.36
181,1.0,0.0,104.668,0.5,0.08,1.0,0.1,-0.62,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,124,1.0,2.65021685613,"[0.05009574512951076, 0.7501026364334393, 1.5835742845811183, 2.650216856127372]",-0.022,82.0,0.04,-0.062
182,0.0,1.0,104.668,1.0,0.32,1.0,1.0,-0.76,"[1, 0]","['space', 'j']",0.0,2.0,124,1.0,1.85013284087,"[0.9001285154809011, 1.8501328408747213]",-0.44,83.0,0.32,-0.76
183,0.0,1.0,104.668,1.0,-0.68,1.0,1.0,-0.04,[1],['j'],1.0,1.0,124,1.0,1.33357831673,[1.3335783167276531],-0.72,84.0,-0.68,-0.04
184,0.0,1.0,104.668,1.0,0.02,0.0,1.0,-0.58,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,124,1.0,3.13358058941,"[0.7667722600162961, 1.5169097195321228, 2.150250212973333, 2.633556396525819, 3.133580589405028]",-0.56,85.0,0.02,-0.58
185,0.0,0.0,104.438,0.5,0.74,1.0,1.0,-0.14,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,2.35011671229,"[0.7501132666366175, 1.65025901037734, 2.3501167122885818]",0.23,86.0,0.37,-0.14
186,0.0,1.0,104.438,1.0,-0.86,1.0,1.0,0.38,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,124,1.0,3.25013012833,"[1.9503056366520468, 2.8002812238410115, 3.2501301283336943]",-0.48,87.0,-0.86,0.38
187,0.0,0.0,103.978,1.0,0.98,0.0,1.0,-0.52,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.01677849151,"[0.5669215227244422, 1.7001120936620282, 2.0167784915101947]",0.46,88.0,0.98,-0.52
188,1.0,1.0,105.718,2.0,1.0,0.0,0.5,-0.52,"[0, 1]","['space', 'f']",1.0,2.0,124,1.0,1.36695055416,"[0.4669404371379642, 1.366950554162031]",1.74,89.0,2.0,-0.26
189,1.0,1.0,107.068,3.0,0.52,1.0,0.5,-0.42,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,124,1.0,2.71679234742,"[0.6167826702730963, 1.6834593317762483, 2.7167923474189593]",1.35,90.0,1.56,-0.21
190,0.0,1.0,107.068,10.0,-0.94,0.0,0.5,0.42,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,124,1.0,2.95026641486,"[0.6334379980689846, 2.1335901199199725, 2.95026641486038]",-9.19,91.0,-9.4,0.21
191,1.0,1.0,107.668,1.0,-0.3,0.0,1.0,0.9,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,124,1.0,3.25026025668,"[0.833458818597137, 1.6667501198680839, 3.2502602566819405]",0.6,92.0,-0.3,0.9
