"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","flip","selection","rt","participant","subject","finalEarnings","accuracy"
"34628",39,1,-0.2,-0.32,1,2,-0.72,106.2,2,"['j']",1.73355581006035,64,29,116.68,0.893333333333333
"34728",40,1,-0.42,-0.22,1,3,-1.48,106.2,3,"['j']",1.40020952495979,64,29,116.68,0.893333333333333
"34828",41,1,-0.68,-0.26,3,1,-1.46,106.2,2,"['j']",4.90026157628745,64,29,116.68,0.893333333333333
"34928",42,1,-0.76,0.36,3,1,0.32,106.52,1,"['f']",4.83356585371075,64,29,116.68,0.893333333333333
"35028",43,1,0.28,-0.6,1,3,0.24,106.76,1,"['f']",2.50005974905798,64,29,116.68,0.893333333333333
"35128",44,1,0.18,0.56,1,1,0.74,107.5,2,"['f']",2.08374546753475,64,29,116.68,0.893333333333333
"35228",45,1,0.38,-1,1,1,-0.62,107.5,3,"['j']",7.00037792202784,64,29,116.68,0.893333333333333
"35328",46,1,0.2,0.14,1,2,0.54,108.04,3,"['f']",1.7335495785228,64,29,116.68,0.893333333333333
"35428",47,1,0.56,-0.76,1,2,0.36,108.4,1,"['f']",1.93375551118515,64,29,116.68,0.893333333333333
"35528",48,1,0.1,-0.42,1,1,-0.32,108.4,3,"['j']",1.60021861561108,64,29,116.68,0.893333333333333
"35628",49,1,-0.56,0.46,3,2,0.26,108.66,1,"['f']",2.20000432542292,64,29,116.68,0.893333333333333
"35728",50,1,0.48,-0.28,2,1,-0.08,108.66,1,"['j']",2.38338118151296,64,29,116.68,0.893333333333333
"35828",51,1,-0.28,0.14,1,3,-0.7,108.66,2,"['j']",3.16688318067463,64,29,116.68,0.893333333333333
"35928",52,1,-0.8,0.24,3,3,-1.68,108.66,2,"['j']",2.21669924154412,64,29,116.68,0.893333333333333
"36028",53,1,0.9,-0.42,1,1,0.48,109.14,2,"['f']",2.01688735943753,64,29,116.68,0.893333333333333
"36128",54,1,-0.58,-0.18,1,3,-1.92,109.14,2,"['j']",1.18355756951496,64,29,116.68,0.893333333333333
"36228",55,1,0.5,-0.84,1,1,-0.34,109.14,3,"['j']",5.23373982246267,64,29,116.68,0.893333333333333
"36328",56,1,-0.8,0.6,2,1,0.4,109.54,1,"['f']",2.78378278319724,64,29,116.68,0.893333333333333
"36428",57,1,0.42,-0.16,1,1,0.26,109.8,3,"['f']",3.96687189064687,64,29,116.68,0.893333333333333
"36528",58,1,-0.12,0.6,1,1,0.48,110.28,3,"['f']",2.13374370802194,64,29,116.68,0.893333333333333
"36628",59,1,-0.38,0.72,1,3,-0.42,110.28,1,"['j']",1.26700245891698,64,29,116.68,0.893333333333333
"36728",60,1,-0.68,0.32,3,1,0.28,110.56,1,"['f']",1.41706132818945,64,29,116.68,0.893333333333333
"36828",61,1,-0.84,-0.14,1,1,-0.98,110.56,2,"['j']",1.21688765269937,64,29,116.68,0.893333333333333
"36928",62,1,0.4,1,2,2,2.8,113.36,2,"['f']",2.25005168479402,64,29,116.68,0.893333333333333
"37028",63,1,0.46,0.98,1,1,1.44,114.8,3,"['f']",2.20046948839445,64,29,116.68,0.893333333333333
"37128",64,1,0.6,-0.32,3,1,-0.36,114.8,1,"['j']",3.40041553089395,64,29,116.68,0.893333333333333
"37228",65,1,0.34,-0.82,1,1,-0.48,114.8,3,"['j']",1.00033870025072,64,29,116.68,0.893333333333333
"37328",66,0,-0.26,0.54,1,1,0.28,114.52,3,"['j']",2.68354437337257,64,29,116.68,0.893333333333333
"37428",67,1,-0.24,0.44,1,3,-0.28,114.52,1,"['j']",4.75052051333478,64,29,116.68,0.893333333333333
"37528",68,1,-0.56,0.26,3,1,0.22,114.74,1,"['f']",2.60020981822163,64,29,116.68,0.893333333333333
"37628",69,1,-0.24,-0.4,1,3,-1.12,114.74,2,"['j']",1.00038452009903,64,29,116.68,0.893333333333333
"37728",70,1,-0.64,0.3,3,1,0.26,115,1,"['f']",1.26688809256302,64,29,116.68,0.893333333333333
"37828",71,1,0.7,-0.02,1,1,0.68,115.68,3,"['f']",1.48355434375117,64,29,116.68,0.893333333333333
"37928",72,1,0.76,0.12,2,1,1,116.68,3,"['f']",1.63349628087599,64,29,116.68,0.893333333333333
"38028",73,1,-0.84,0.64,2,1,0.44,117.12,1,"['f']",4.96691001276486,64,29,116.68,0.893333333333333
"38128",74,1,0.28,-0.64,1,3,0.2,117.32,2,"['f']",1.91677138028899,64,29,116.68,0.893333333333333
"38228",75,1,0.98,0.68,1,1,1.66,118.98,3,"['f']",1.9669353053323,64,29,116.68,0.893333333333333
"38328",76,1,-0.3,0.56,1,3,-0.34,118.98,1,"['j']",2.65046135080047,64,29,116.68,0.893333333333333
"38428",77,1,-0.26,0.46,1,2,-0.06,118.98,1,"['j']",2.58374363469193,64,29,116.68,0.893333333333333
"38528",78,1,-0.9,0.82,3,1,1.56,120.54,3,"['f']",1.16704373335233,64,29,116.68,0.893333333333333
"38628",79,1,-0.08,-0.74,3,1,-2.3,120.54,2,"['j']",2.28350529825548,64,29,116.68,0.893333333333333
"38728",80,1,-0.16,0.08,1,1,-0.08,120.54,2,"['j']",4.78356138174422,64,29,116.68,0.893333333333333
"38828",81,1,0.18,1,1,1,1.18,121.72,2,"['f']",1.23377684492152,64,29,116.68,0.893333333333333
"38928",82,1,0.82,0.54,1,1,1.36,123.08,2,"['f']",1.5335588157759,64,29,116.68,0.893333333333333
"39028",83,1,0.9,0.8,1,1,1.7,124.78,3,"['f']",0.916934132343158,64,29,116.68,0.893333333333333
"39128",84,0,-0.18,0.34,1,1,0.16,124.62,3,"['j']",2.85021421691636,64,29,116.68,0.893333333333333
"39228",85,1,-0.24,-0.9,1,1,-1.14,124.62,3,"['j']",4.86709607794182,64,29,116.68,0.893333333333333
"39328",86,1,0.54,-0.62,1,2,0.46,125.08,3,"['f']",3.15021062461892,64,29,116.68,0.893333333333333
"39428",87,1,-0.16,0.96,2,1,1.76,126.84,3,"['f']",1.10017682792386,64,29,116.68,0.893333333333333
"39528",88,1,0.86,-0.76,3,2,-0.56,126.84,1,"['j']",5.38356482738163,64,29,116.68,0.893333333333333
"39628",89,1,-0.12,0.62,1,1,0.5,127.34,2,"['f']",2.96689351764508,64,29,116.68,0.893333333333333
"39728",90,1,0.6,-0.32,3,1,-0.36,127.34,1,"['j']",2.6838049966027,64,29,116.68,0.893333333333333
"39828",91,1,-0.36,0.56,1,2,-0.16,127.34,1,"['j']",1.33353579591494,64,29,116.68,0.893333333333333
"39928",92,1,0.2,-0.7,1,2,-0.3,127.34,2,"['j']",1.71690304816002,64,29,116.68,0.893333333333333
"40028",93,1,-0.44,0.34,3,2,0.14,127.48,1,"['f']",3.36693479213864,64,29,116.68,0.893333333333333
"40128",94,1,-0.52,0.44,1,2,-0.6,127.48,3,"['j']",1.50030021154089,64,29,116.68,0.893333333333333
"40228",95,1,0.66,-0.1,2,1,0.46,127.94,3,"['f']",2.85039932903601,64,29,116.68,0.893333333333333
"40328",96,1,0.48,-0.38,3,2,-0.18,127.94,1,"['j']",4.11682812357321,64,29,116.68,0.893333333333333
"40428",97,1,-0.96,-0.24,1,2,-2.16,127.94,2,"['j']",1.56711506569991,64,29,116.68,0.893333333333333
"40528",98,1,0.2,0.34,1,1,0.54,128.48,2,"['f']",2.13357948971679,64,29,116.68,0.893333333333333
"40628",99,1,-0.74,-0.42,3,1,-2,128.48,3,"['j']",4.23376144946087,64,29,116.68,0.893333333333333
"40728",100,1,-0.36,0.26,3,2,0.06,128.54,1,"['f']",2.5333524432499,64,29,116.68,0.893333333333333
"10629",1,1,-0.28,0.68,1,1,0.4,5,2,"['f']",5.42846108795493,65,30,52.74,0.666666666666667
"10729",2,1,-0.16,-0.54,1,3,-1.02,5,2,"['j']",5.30667696954333,65,30,52.74,0.666666666666667
"10829",3,0,-0.3,0.5,1,2,-0.1,4.9,1,"['f']",3.00972085242392,65,30,52.74,0.666666666666667
"10929",4,1,-0.16,0.28,2,1,0.4,5.3,3,"['f']",3.72474579681875,65,30,52.74,0.666666666666667
"11029",5,1,-0.16,0.52,1,1,0.36,5.66,3,"['f']",5.18472466798266,65,30,52.74,0.666666666666667
"11129",6,0,0.26,-0.2,1,2,0.32,5.34,3,"['j']",4.41698689330951,65,30,52.74,0.666666666666667
"11229",7,1,-0.84,0.4,3,1,0.36,5.7,1,"['f']",2.55450242458028,65,30,52.74,0.666666666666667
"11329",8,0,0.96,-0.94,1,3,1.94,3.76,2,"['j']",2.1198877543211,65,30,52.74,0.666666666666667
"11429",9,1,0.32,0.64,1,3,1.6,5.36,3,"['f']",2.10560046508908,65,30,52.74,0.666666666666667
"11529",10,1,0.56,-0.36,2,1,-0.16,5.36,1,"['j']",5.72134803413064,65,30,52.74,0.666666666666667
"11629",11,0,0.8,-0.64,1,1,0.16,5.2,2,"['j']",1.26496391178807,65,30,52.74,0.666666666666667
"11729",12,1,-0.08,0.98,2,1,1.88,7.08,2,"['f']",2.44948629656574,65,30,52.74,0.666666666666667
"11829",13,0,-0.12,-0.16,1,3,-0.52,6.56,3,"['f']",3.96391379355919,65,30,52.74,0.666666666666667
"11929",14,1,0.16,-0.14,1,1,0.02,6.58,2,"['f']",1.43844017430092,65,30,52.74,0.666666666666667
"12029",15,0,-0.32,0.42,2,3,-0.12,6.46,1,"['f']",3.9011202386755,65,30,52.74,0.666666666666667
"12129",16,1,-0.26,-0.48,1,1,-0.74,6.46,2,"['j']",5.87952956397203,65,30,52.74,0.666666666666667
"12229",17,1,1,0.04,2,1,1.08,7.54,2,"['f']",1.26283910998609,65,30,52.74,0.666666666666667
"12329",18,0,-0.24,0.44,1,3,-0.28,7.26,1,"['f']",3.70882335703936,65,30,52.74,0.666666666666667
"12429",19,1,0.36,0.22,1,2,0.94,8.2,3,"['f']",1.34094163350528,65,30,52.74,0.666666666666667
"12529",20,0,0.74,-0.2,2,1,0.34,7.86,2,"['j']",5.93340179845109,65,30,52.74,0.666666666666667
"12629",21,1,-0.2,0.4,1,2,0,7.86,1,"['f']",1.24731958139455,65,30,52.74,0.666666666666667
"12729",22,1,-0.02,0.28,1,3,0.22,8.08,2,"['f']",2.7770437974832,65,30,52.74,0.666666666666667
"12829",23,1,0.14,0.72,1,3,1.14,9.22,3,"['f']",1.40862342441687,65,30,52.74,0.666666666666667
"12929",24,0,0.14,-0.18,1,1,-0.04,9.18,3,"['f']",1.53031914733583,65,30,52.74,0.666666666666667
"13029",25,0,-0.36,0.68,1,3,-0.4,8.78,1,"['f']",0.953109020716511,65,30,52.74,0.666666666666667
"13129",26,0,-0.78,0.98,1,2,-0.58,8.2,1,"['f']",1.6344317876501,65,30,52.74,0.666666666666667
"13229",27,0,0.54,-0.74,1,2,0.34,7.86,1,"['j']",2.40081482738606,65,30,52.74,0.666666666666667
"13329",28,1,0.92,-0.86,2,1,-0.8,7.86,3,"['j']",1.34412916729343,65,30,52.74,0.666666666666667
"13429",29,0,0.5,-0.92,1,3,0.58,7.28,2,"['j']",1.20231536522624,65,30,52.74,0.666666666666667
"13529",30,1,0.06,-0.92,1,1,-0.86,7.28,3,"['j']",2.81172296000295,65,30,52.74,0.666666666666667
"13629",31,1,-0.4,-0.48,1,2,-1.28,7.28,2,"['j']",2.16461056168191,65,30,52.74,0.666666666666667
"13729",32,0,-0.38,0.58,1,2,-0.18,7.1,1,"['f']",1.10138893441763,65,30,52.74,0.666666666666667
"13829",33,0,-0.76,0.64,1,1,-0.12,6.98,2,"['f']",2.72897686055512,65,30,52.74,0.666666666666667
"13929",34,1,0.04,0.74,1,2,0.82,7.8,3,"['f']",1.82093959409394,65,30,52.74,0.666666666666667
"14029",35,0,-0.32,0.6,1,3,-0.36,7.44,1,"['f']",1.90570190467406,65,30,52.74,0.666666666666667
"14129",36,1,-0.48,0.1,3,1,-0.18,7.44,2,"['j']",1.56966274316073,65,30,52.74,0.666666666666667
"14229",37,1,0.42,0.8,1,1,1.22,8.66,2,"['f']",2.02830707456451,65,30,52.74,0.666666666666667
"14329",38,0,-0.24,0.44,1,3,-0.28,8.38,1,"['f']",6.72246042647748,65,30,52.74,0.666666666666667
"14429",39,0,0.74,-0.54,2,1,-0.34,8.04,1,"['f']",2.10820995212998,65,30,52.74,0.666666666666667
"14529",40,1,1,-0.8,2,1,-0.6,8.04,1,"['j']",1.0143664147472,65,30,52.74,0.666666666666667
"14629",41,1,-0.18,0.68,3,1,1.86,9.9,2,"['f']",1.37851765111554,65,30,52.74,0.666666666666667
"14729",42,0,-0.62,0.72,2,3,-0.42,9.48,1,"['f']",3.69193551965873,65,30,52.74,0.666666666666667
"14829",43,1,-0.68,0.32,3,1,0.28,9.76,1,"['f']",1.90489839983638,65,30,52.74,0.666666666666667
"14929",44,0,-0.34,0,1,1,-0.34,9.42,2,"['f']",3.16358524051611,65,30,52.74,0.666666666666667
"15029",45,1,0.22,-0.42,1,2,0.02,9.44,1,"['f']",1.0903282451327,65,30,52.74,0.666666666666667
"15129",46,1,-0.9,-0.78,1,2,-2.58,9.44,2,"['j']",1.74970940407366,65,30,52.74,0.666666666666667
"15229",47,1,0.96,0.32,1,1,1.28,10.72,3,"['f']",0.714632296410855,65,30,52.74,0.666666666666667
"15329",48,1,0.92,0.22,1,1,1.14,11.86,2,"['f']",1.17478828955791,65,30,52.74,0.666666666666667
"15429",49,1,0.12,0.92,1,1,1.04,12.9,3,"['f']",3.85434380936204,65,30,52.74,0.666666666666667
"15529",50,0,0.44,-0.24,3,1,-0.28,12.62,1,"['f']",1.90556484204717,65,30,52.74,0.666666666666667
"15629",51,1,-0.68,-0.12,1,1,-0.8,12.62,2,"['j']",2.49642329441849,65,30,52.74,0.666666666666667
"15729",52,0,-0.84,0.4,3,1,0.36,12.26,1,"['j']",2.3861961379589,65,30,52.74,0.666666666666667
"15829",53,0,-0.68,-0.02,1,1,-0.7,11.56,2,"['f']",3.6929525641026,65,30,52.74,0.666666666666667
"15929",54,1,0.74,0.92,3,1,3.5,15.06,2,"['f']",1.16613215554389,65,30,52.74,0.666666666666667
"16029",55,1,0.72,-0.62,3,2,-0.42,15.06,1,"['j']",3.51249637064757,65,30,52.74,0.666666666666667
"16129",56,1,0.64,-0.34,3,1,-0.38,15.06,1,"['j']",4.15306121436879,65,30,52.74,0.666666666666667
"16229",57,1,0.54,-0.44,3,2,-0.24,15.06,1,"['j']",1.2183281868638,65,30,52.74,0.666666666666667
"16329",58,1,0.14,0.58,1,2,0.86,15.92,2,"['f']",2.01298916706583,65,30,52.74,0.666666666666667
"16429",59,0,0.54,-0.64,2,3,0.34,15.58,1,"['j']",1.57394512262545,65,30,52.74,0.666666666666667
"16529",60,1,0.1,0.62,1,1,0.72,16.3,3,"['f']",0.841311272204621,65,30,52.74,0.666666666666667
"16629",61,1,-0.24,0.34,2,1,0.44,16.74,3,"['f']",4.50896618029219,65,30,52.74,0.666666666666667
"16729",62,1,0.28,-0.1,1,2,0.46,17.2,3,"['f']",1.1193769146048,65,30,52.74,0.666666666666667
"16829",63,1,0.56,-0.52,1,1,0.04,17.24,3,"['f']",0.733212890365394,65,30,52.74,0.666666666666667
"16929",64,0,-0.36,0.68,1,3,-0.4,16.84,1,"['f']",2.76164179839543,65,30,52.74,0.666666666666667
"17029",65,0,0.36,-0.26,3,2,-0.06,16.78,1,"['f']",1.32674439507537,65,30,52.74,0.666666666666667
"17129",66,1,-0.3,-0.52,1,2,-1.12,16.78,2,"['j']",2.00680777497473,65,30,52.74,0.666666666666667
"17229",67,1,-0.64,0.44,2,1,0.24,17.02,1,"['f']",2.52149218163686,65,30,52.74,0.666666666666667
"17329",68,1,0.08,-0.74,1,2,-0.58,17.02,2,"['j']",2.04599080223124,65,30,52.74,0.666666666666667
"17429",69,1,-0.36,-0.46,1,2,-1.18,17.02,3,"['j']",2.82284820778295,65,30,52.74,0.666666666666667
"17529",70,1,-0.02,-0.92,2,1,-1.86,17.02,2,"['j']",0.936485376500059,65,30,52.74,0.666666666666667
"17629",71,1,0.56,0.2,1,1,0.76,17.78,2,"['f']",1.95360198270646,65,30,52.74,0.666666666666667
"17729",72,0,0.3,-0.5,1,2,0.1,17.68,1,"['j']",2.51881283897092,65,30,52.74,0.666666666666667
"17829",73,1,-0.84,-0.66,1,1,-1.5,17.68,2,"['j']",1.25475407025078,65,30,52.74,0.666666666666667
"17929",74,1,0.46,0.34,1,1,0.8,18.48,3,"['f']",1.15658577653812,65,30,52.74,0.666666666666667
"18029",75,0,-0.68,0.32,3,1,0.28,18.2,1,"['j']",1.79028060426936,65,30,52.74,0.666666666666667
"18129",76,1,-0.84,-0.9,1,1,-1.74,18.2,3,"['j']",0.856259706517449,65,30,52.74,0.666666666666667
"18229",77,1,0.2,-0.86,2,1,-1.52,18.2,3,"['j']",0.858676511357771,65,30,52.74,0.666666666666667
"18329",78,1,0.84,0.26,1,1,1.1,19.3,3,"['f']",0.608779556612717,65,30,52.74,0.666666666666667
"18429",79,0,-0.58,-0.16,1,1,-0.74,18.56,2,"['f']",4.34848371983389,65,30,52.74,0.666666666666667
"18529",80,0,-0.9,0.84,1,1,-0.06,18.5,2,"['f']",1.01435085450066,65,30,52.74,0.666666666666667
"18629",81,0,0.12,-0.2,2,1,-0.28,18.22,2,"['f']",1.18183410321944,65,30,52.74,0.666666666666667
"18729",82,1,0.84,0.5,1,1,1.34,19.56,2,"['f']",1.24267799186055,65,30,52.74,0.666666666666667
"18829",83,1,0.52,0.54,3,1,2.14,21.7,2,"['f']",1.28067512947018,65,30,52.74,0.666666666666667
"18929",84,1,0.88,-0.78,3,2,-0.58,21.7,1,"['j']",1.8992609543493,65,30,52.74,0.666666666666667
"19029",85,0,-0.28,0.36,2,1,0.44,21.26,3,"['j']",1.23394240124617,65,30,52.74,0.666666666666667
"19129",86,1,0.68,0.32,2,1,1.32,22.58,3,"['f']",0.981044635758735,65,30,52.74,0.666666666666667
"19229",87,0,-0.12,-0.14,1,1,-0.26,22.32,3,"['f']",4.66788599433494,65,30,52.74,0.666666666666667
"19329",88,0,0.52,-0.32,2,1,-0.12,22.2,1,"['f']",0.77365033866954,65,30,52.74,0.666666666666667
"19429",89,1,0.06,0.68,1,3,0.86,23.06,3,"['f']",0.782482932554558,65,30,52.74,0.666666666666667
"19529",90,1,-0.34,0.74,1,1,0.4,23.46,3,"['f']",2.32572801280185,65,30,52.74,0.666666666666667
"19629",91,1,-0.14,0.84,1,2,0.56,24.02,2,"['f']",1.27347503756755,65,30,52.74,0.666666666666667
"19729",92,1,0.28,-0.02,2,1,0.24,24.26,2,"['f']",1.13803862055647,65,30,52.74,0.666666666666667
"19829",93,1,-0.1,0.7,1,1,0.6,24.86,2,"['f']",0.857356869702926,65,30,52.74,0.666666666666667
"19929",94,1,0.66,0.28,1,1,0.94,25.8,2,"['f']",1.08919963039807,65,30,52.74,0.666666666666667
"20029",95,0,-0.4,0.76,1,3,-0.44,25.36,1,"['f']",0.873891787399771,65,30,52.74,0.666666666666667
"20129",96,1,0.7,0.06,1,1,0.76,26.12,3,"['f']",0.516247384133749,65,30,52.74,0.666666666666667
"20229",97,0,-0.76,0.36,1,1,-0.4,25.72,3,"['f']",5.70460354964598,65,30,52.74,0.666666666666667
"20329",98,1,-0.2,0.6,1,1,0.4,26.12,2,"['f']",1.08924101403682,65,30,52.74,0.666666666666667
"20429",99,0,-0.84,0.64,2,1,0.44,25.68,1,"['j']",1.03997130290372,65,30,52.74,0.666666666666667
"20529",100,0,0.56,-0.3,3,1,-0.34,25.34,1,"['f']",0.716856418934185,65,30,52.74,0.666666666666667
"20729",1,1,0.78,-0.14,3,1,0.36,25.7,3,"['f']",2.17903425142867,65,30,52.74,0.666666666666667
"20829",2,1,-0.02,-0.68,3,3,-2.1,25.7,2,"['j']",2.43077658562106,65,30,52.74,0.666666666666667
"20929",3,1,-0.24,-0.3,3,2,-1.38,25.7,2,"['j']",3.41754375162418,65,30,52.74,0.666666666666667
"21029",4,1,0.66,0.96,1,3,2.94,28.64,3,"['f']",1.16938987595495,65,30,52.74,0.666666666666667
"21129",5,1,-0.76,0.1,1,3,-2.18,28.64,3,"['j']",2.33569220104255,65,30,52.74,0.666666666666667
"21229",6,1,0.54,0.06,1,1,0.6,29.24,3,"['f']",0.965550930530299,65,30,52.74,0.666666666666667
"21329",7,1,-0.82,-0.98,3,1,-3.76,29.24,2,"['j']",1.0891857254901,65,30,52.74,0.666666666666667
"21429",8,1,0.24,0.44,3,1,1.56,30.8,3,"['f']",0.873192238272168,65,30,52.74,0.666666666666667
"21529",9,1,-0.96,-0.56,3,1,-2.64,30.8,2,"['j']",0.857229739165632,65,30,52.74,0.666666666666667
"21629",10,0,-0.56,0.36,2,1,0.16,30.64,1,"['j']",1.64775235496927,65,30,52.74,0.666666666666667
"21729",11,0,0.32,-0.68,1,3,0.28,30.36,1,"['j']",1.60587111412315,65,30,52.74,0.666666666666667
"21829",12,0,0.72,-0.66,1,1,0.06,30.3,3,"['j']",2.15390510961879,65,30,52.74,0.666666666666667
"21929",13,1,-0.28,0.06,1,1,-0.22,30.3,3,"['j']",1.51824008935364,65,30,52.74,0.666666666666667
"22029",14,1,0.76,-0.4,3,1,-0.44,30.3,1,"['j']",2.58789041743148,65,30,52.74,0.666666666666667
"22129",15,0,-0.74,0.7,1,1,-0.04,30.26,2,"['f']",1.05902433258598,65,30,52.74,0.666666666666667
"22229",16,1,0.92,0.14,3,1,1.34,31.6,2,"['f']",0.760183438804233,65,30,52.74,0.666666666666667
"22329",17,1,0.62,0.36,1,1,0.98,32.58,2,"['f']",1.04238181741675,65,30,52.74,0.666666666666667
"22429",18,0,-0.78,0.68,3,2,0.48,32.1,1,"['j']",1.26369790337048,65,30,52.74,0.666666666666667
"22529",19,1,0.66,-0.56,3,2,-0.36,32.1,1,"['j']",0.792439175158506,65,30,52.74,0.666666666666667
"22629",20,1,-0.78,-0.5,2,1,-1.78,32.1,3,"['j']",1.18594829956419,65,30,52.74,0.666666666666667
"22729",21,1,-0.18,0.28,1,1,0.1,32.2,2,"['f']",2.3431448986812,65,30,52.74,0.666666666666667
"22829",22,1,-0.34,0.54,1,2,-0.14,32.2,1,"['j']",2.91840800765203,65,30,52.74,0.666666666666667
"22929",23,1,-0.8,0.38,3,1,0.34,32.54,1,"['f']",1.68088807311142,65,30,52.74,0.666666666666667
"23029",24,1,-0.62,0.72,2,3,-0.42,32.54,1,"['j']",0.549577108817175,65,30,52.74,0.666666666666667
"23129",25,1,-0.04,0.08,1,1,0.04,32.58,3,"['f']",2.3861060871277,65,30,52.74,0.666666666666667
"23229",26,1,0.34,-0.26,1,3,0.76,33.34,2,"['f']",0.735670416674111,65,30,52.74,0.666666666666667
"23329",27,0,0.7,-0.5,2,1,-0.3,33.04,1,"['f']",1.00085084771854,65,30,52.74,0.666666666666667
"23429",28,0,0.34,-0.72,1,3,0.3,32.74,1,"['j']",0.941814927704399,65,30,52.74,0.666666666666667
"23529",29,1,0.48,-0.38,3,2,-0.18,32.74,1,"['j']",4.40951400040649,65,30,52.74,0.666666666666667
"23629",30,1,-0.38,0.72,1,3,-0.42,32.74,1,"['j']",2.56317974702688,65,30,52.74,0.666666666666667
"23729",31,1,-0.3,-0.2,1,1,-0.5,32.74,2,"['j']",2.34026559029007,65,30,52.74,0.666666666666667
"23829",32,0,-0.74,0.84,2,3,-0.54,32.2,1,"['f']",0.487264597410103,65,30,52.74,0.666666666666667
"23929",33,1,0.34,-0.02,1,1,0.32,32.52,2,"['f']",2.74812755564926,65,30,52.74,0.666666666666667
"24029",34,1,0.38,0.62,1,1,1,33.52,3,"['f']",2.46532596900943,65,30,52.74,0.666666666666667
"24129",35,0,0.84,-0.14,1,2,1.54,31.98,2,"['j']",3.60357117673266,65,30,52.74,0.666666666666667
"24229",36,1,-0.64,0.74,2,3,-0.44,31.98,1,"['j']",2.88298294632114,65,30,52.74,0.666666666666667
"24329",37,0,-0.9,0.8,3,2,0.6,31.38,1,"['j']",1.6243725825625,65,30,52.74,0.666666666666667
"24429",38,1,-0.66,0.76,2,3,-0.46,31.38,1,"['j']",2.27992327141692,65,30,52.74,0.666666666666667
"24529",39,0,0.72,-0.38,3,1,-0.42,30.96,1,"['f']",3.29634099060786,65,30,52.74,0.666666666666667
"24629",40,0,0.72,-0.38,3,1,-0.42,30.54,1,"['f']",2.23447476042202,65,30,52.74,0.666666666666667
"24729",41,1,0.46,-0.9,1,1,-0.44,30.54,2,"['j']",0.814690663886722,65,30,52.74,0.666666666666667
"24829",42,1,0.26,-0.36,2,3,0.06,30.6,1,"['f']",2.54110571139609,65,30,52.74,0.666666666666667
"24929",43,1,0.34,0.64,2,1,1.62,32.22,2,"['f']",1.3720419385063,65,30,52.74,0.666666666666667
"25029",44,1,0.28,-0.78,1,1,-0.5,32.22,2,"['j']",2.10608316390426,65,30,52.74,0.666666666666667
"25129",45,1,0.3,0.02,1,1,0.32,32.54,2,"['f']",1.87257512536598,65,30,52.74,0.666666666666667
"25229",46,1,0.96,-0.76,2,1,-0.56,32.54,1,"['j']",0.98406067569158,65,30,52.74,0.666666666666667
"25329",47,1,0.68,0.18,1,1,0.86,33.4,2,"['f']",1.13359865214443,65,30,52.74,0.666666666666667
"25429",48,0,-0.38,0.48,2,3,-0.18,33.22,1,"['f']",1.54269285689224,65,30,52.74,0.666666666666667
"25529",49,1,-0.76,-0.42,1,1,-1.18,33.22,2,"['j']",1.49803394585615,65,30,52.74,0.666666666666667
"25629",50,0,-0.88,0.14,1,3,-2.5,30.72,3,"['f']",1.09873210446676,65,30,52.74,0.666666666666667
"25729",51,1,-0.42,-0.9,1,3,-2.16,30.72,2,"['j']",1.38797894533491,65,30,52.74,0.666666666666667
"25829",52,0,-1,0.06,1,1,-0.94,29.78,2,"['f']",3.80344126519049,65,30,52.74,0.666666666666667
"25929",53,1,0.32,0.08,3,1,0.56,30.34,2,"['f']",1.21258016425418,65,30,52.74,0.666666666666667
"26029",54,0,-0.62,0.32,1,2,-0.92,29.42,3,"['f']",1.29293793081888,65,30,52.74,0.666666666666667
"26129",55,1,0.22,0.92,1,3,1.58,31,3,"['f']",0.783355299761752,65,30,52.74,0.666666666666667
"26229",56,0,0.48,-0.76,1,3,0.68,30.32,3,"['j']",1.79648881300818,65,30,52.74,0.666666666666667
"26329",57,1,-0.74,0.84,2,3,-0.54,30.32,1,"['j']",3.64860783764743,65,30,52.74,0.666666666666667
"26429",58,1,-0.46,0.56,2,3,-0.26,30.32,1,"['j']",1.64850388196646,65,30,52.74,0.666666666666667
"26529",59,0,0.56,-0.72,1,3,0.96,29.36,2,"['j']",1.07670607382897,65,30,52.74,0.666666666666667
"26629",60,1,-0.94,-0.76,3,1,-3.22,29.36,2,"['j']",0.889556986425305,65,30,52.74,0.666666666666667
"26729",61,0,0.82,-0.72,1,1,0.1,29.26,3,"['j']",2.05524451608653,65,30,52.74,0.666666666666667
"26829",62,1,0.44,-0.54,2,3,0.24,29.5,1,"['f']",1.21396701291087,65,30,52.74,0.666666666666667
"26929",63,0,0.66,-0.76,2,3,0.46,29.04,1,"['j']",3.85889998302446,65,30,52.74,0.666666666666667
"27029",64,1,0.92,0.22,1,1,1.14,30.18,2,"['f']",0.966507389297476,65,30,52.74,0.666666666666667
"27129",65,0,-0.46,0.56,1,1,0.1,30.08,2,"['j']",2.7136718647962,65,30,52.74,0.666666666666667
"27229",66,1,-0.52,-0.5,1,1,-1.02,30.08,3,"['j']",1.25998496281682,65,30,52.74,0.666666666666667
"27329",67,0,0.88,-0.68,2,1,-0.48,29.6,1,"['f']",3.04338032196392,65,30,52.74,0.666666666666667
"27429",68,1,-0.36,0.56,1,2,-0.16,29.6,1,"['j']",1.69640793281724,65,30,52.74,0.666666666666667
"27529",69,0,-0.52,0.32,2,1,0.12,29.48,1,"['j']",0.895163311448414,65,30,52.74,0.666666666666667
